api_number,incident_id,year,spudyr,LifeYear,direction,operator,latitude,longitude,pathway,leak_over,pathway_detail,cause,material,material_detail,volume_gal,waterimpact,contained,state
37-033-26971,I_2101287_V_649635,2012,2011,2,Horizontal,Chevron Appalachia LLC,40.947731,-78.464817,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-033-27057,I_2130118_V_657643,2013,2012,1,Horizontal,EQT Production Co,41.173583,-78.572478,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-033-27136,I_2174928_V_670453,2013,2012,1,Horizontal,Energy Corp of America,41.105242,-78.387581,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-033-27207,I_2177508_V_671320,2013,2013,0,Horizontal,Campbell Oil & Gas Inc,40.840119,-78.479486,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-033-27221,I_2184485_V_672905,2013,2013,0,Horizontal,Energy Corp of America,41.162379,-78.314092,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-033-27221,I_2185232_V_673076,2013,2013,0,Horizontal,Energy Corp of America,41.162379,-78.314092,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-033-27221,I_2183703_V_672647,2013,2013,0,Horizontal,Energy Corp of America,41.162379,-78.314092,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-035-21155,I_1870587_V_583420,2010,2009,0,Horizontal,Anadarko E&P Onshore LLC,41.369227,-77.559437,Pit,Overflow,Unknown,Unknown,Oil & Saltwater,Unknown,NA,Yes,Unknown,PA
37-035-21155,I_1873793_V_584272,2010,2009,0,Horizontal,Anadarko E&P Onshore LLC,41.369227,-77.559437,Pit,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21162,I_1845978_V_576566,2009,2009,0,Horizontal,Anadarko E&P Onshore LLC,41.19671,-77.682992,Tank,Leak,Valve,Equipment Failure,Hydraulic Fracture Solution,Unknown,420,No,Yes,PA
37-035-21162,I_1849555_V_577702,2009,2009,1,Horizontal,Anadarko E&P Onshore LLC,41.19671,-77.682992,Filtration System,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21174,I_1941582_V_602606,2011,2010,1,Horizontal,Anadarko E&P Onshore LLC,41.196696,-77.683025,Flowline,Leak,Disconnected,Human Error,Saltwater,Flowback,NA,Unknown,Unknown,PA
37-035-21178,I_1960857_V_607643,2011,2009,1,Horizontal,Anadarko E&P Onshore LLC,41.232999,-77.7577,Unknown,NA,Unknown,Unknown,Diesel,Unknown,15,No,Yes,PA
37-035-21179,I_1941521_V_602577,2011,2009,1,Horizontal,Anadarko E&P Onshore LLC,41.233082,-77.757694,Pit or Tank,Overflow,Unknown,Unknown,Saltwater,Flowback,NA,Yes,No,PA
37-035-21179,I_1941521_V_602578,2011,2009,1,Horizontal,Anadarko E&P Onshore LLC,41.233082,-77.757694,Unknown,NA,Unknown,Unknown,Chemicals,Glycol,NA,No,Yes,PA
37-035-21180,I_1869764_V_583157,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.233163,-77.757691,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21180,I_1882587_V_586564,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.233163,-77.757691,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-035-21180,I_1882606_V_586565,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.233163,-77.757691,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-035-21180,I_1882522_V_586549,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.233163,-77.757691,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-035-21180,I_1882264_V_586466,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.233163,-77.757691,Pit,Leak,Pit Failure,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21185,I_1872559_V_584932,2010,2010,0,Horizontal,Anadarko E&P Onshore LLC,41.371361,-77.565896,Unknown,NA,Unknown,Unknown,Drilling Waste,Unknown,12600,Unknown,Unknown,PA
37-035-21186,I_1986260_V_615286,2011,2010,1,Horizontal,Anadarko E&P Onshore LLC,41.371352,-77.565787,Pit or Tank,Overflow,Unknown,Unknown,Saltwater,Flowback,50,Yes,Unknown,PA
37-035-21186,I_1996843_V_618249,2011,2010,1,Horizontal,Anadarko E&P Onshore LLC,41.371352,-77.565787,Transport,NA,Illegal Dumping,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21204,I_1918172_V_596654,2010,2010,0,Horizontal,Range Resources Appalachia LLC,41.246656,-77.474664,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21217,I_1984159_V_614444,2011,2011,0,Horizontal,XTO Energy Inc,41.367067,-77.670517,Flowline,Leak,Unknown,Unknown,Chemicals,Airfoam,NA,Unknown,Unknown,PA
37-035-21226,I_1923515_V_598237,2010,2010,0,Horizontal,Enerplus Res (USA) Corp,41.224586,-77.998044,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Yes,Unknown,PA
37-035-21226,I_1923515_V_598239,2010,2010,0,Horizontal,Enerplus Res (USA) Corp,41.224586,-77.998044,Storage Container,NA,Unknown,Unknown,Chemicals,Unknown,NA,Yes,Unknown,PA
37-035-21229,I_1957179_V_606571,2011,2011,0,Horizontal,Anadarko E&P Onshore LLC,41.385719,-77.546508,Pit or Tank,NA,Unknown,Unknown,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-035-21242,I_2029835_V_627958,2011,2011,1,Horizontal,Anadarko E&P Onshore LLC,41.38015,-77.555322,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Yes,Unknown,PA
37-035-21252,I_2045436_V_632712,2012,2011,1,Horizontal,Anadarko E&P Onshore LLC,41.370289,-77.580653,Flowline,Leak,Fittings,Equipment Failure,Chemicals,Glycol,200,Unknown,Unknown,PA
37-035-21260,I_2043901_V_632292,2012,2011,0,Horizontal,Great Plains Oper LLC DBA Great Mtn Oper,41.283869,-77.532914,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-035-21260,I_2029897_V_627989,2011,2011,0,Horizontal,Great Plains Oper LLC DBA Great Mtn Oper,41.283869,-77.532914,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-035-21262,I_2034895_V_629512,2012,2011,0,Horizontal,Enerplus Res (USA) Corp,41.224522,-77.998011,Unknown,NA,Unknown,Unknown,Drilling Waste,Unknown,1260,Yes,No,PA
37-035-21262,I_2096828_V_648194,2012,2011,1,Horizontal,Enerplus Res (USA) Corp,41.224522,-77.998011,Unknown,NA,Unknown,Unknown,Saltwater,Flowback,NA,Yes,No,PA
37-035-21268,I_2250596_V_690078,2014,2011,2,Horizontal,XTO Energy Inc,41.409683,-77.621067,Transport,NA,Loading/Unloading,Unknown,Saltwater,Produced Water,NA,Yes,Unknown,PA
37-035-21274,I_2038308_V_630815,2012,2012,0,Vertical,Enerplus Res (USA) Corp,41.243861,-77.956828,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-035-21274,I_2053309_V_635218,2012,2012,0,Vertical,Enerplus Res (USA) Corp,41.243861,-77.956828,Tank,Overflow,Unknown,Unknown,Saltwater,Flowback,NA,Yes,No,PA
37-035-21293,I_2240139_V_687585,2014,2013,0,Horizontal,Range Resources Appalachia LLC,41.239558,-77.453308,Unknown,NA,Unknown,Unknown,Saltwater,Produced Water,1134,Yes,No,PA
37-039-25764,I_2166811_V_667999,2013,2012,0,Horizontal,SWEPI LP,41.487833,-80.334978,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-047-24172,I_1809702_V_566217,2009,2008,1,Horizontal,EOG Resources Inc,41.292342,-78.621939,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-047-24358,I_1863300_V_581323,2010,2009,0,Horizontal,Seneca Resources Corp,41.475119,-78.921504,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-047-24381,I_1865119_V_581923,2010,2010,0,Horizontal,Seneca Resources Corp,41.584163,-78.821292,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-047-24535,I_1965083_V_608709,2011,2010,0,Horizontal,Seneca Resources Corp,41.500549,-78.42301,Unknown,NA,Unknown,Unknown,Diesel,Unknown,NA,Unknown,Unknown,PA
37-051-21072,I_1821884_V_569801,2009,1999,11,Vertical,The Production Co LLC,39.976887,-79.964099,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-051-23573,I_2188276_V_674163,2012,2007,5,Vertical,Atlas Resources LLC,40.115638,-79.799468,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-051-23573,I_2229721_V_685273,2013,2007,6,Vertical,Atlas Resources LLC,40.115638,-79.799468,Tank,Overflow,Switch,Equipment Failure,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-051-23926,I_1711197_V_540271,2008,2008,0,Vertical,Atlas Resources LLC,39.958623,-79.83427,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-051-23958,I_1712825_V_540875,2008,2008,0,Vertical,Chevron Appalachia LLC,39.837527,-79.54003,Pit or Tank,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-051-23960,I_1710501_V_540157,2008,2008,0,Vertical,Atlas Resources LLC,39.916265,-79.868502,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24055,I_2221763_V_683034,2013,2009,5,Vertical,Atlas Resources LLC,39.849677,-79.886555,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,No,PA
37-051-24097,I_1832757_V_573578,2009,2009,0,Vertical,XTO Energy Inc,39.984864,-79.690961,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Yes,No,PA
37-051-24152,I_1829994_V_572093,2009,2009,0,Vertical,Atlas Resources LLC,39.991281,-79.801319,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-051-24210,I_1838254_V_574202,2009,2009,0,Vertical,Atlas Resources LLC,39.794014,-79.843524,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24225,I_1830149_V_572127,2009,2009,0,Horizontal,Atlas Resources LLC,39.919551,-79.846351,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-051-24244,I_1841236_V_575095,2009,2009,0,Vertical,XTO Energy Inc,40.017272,-79.65972,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24328,I_2239093_V_687336,2014,2010,4,Horizontal,XTO Energy Inc,40.010133,-79.672622,Tank,NA,Froze,Environmental Conditions,Saltwater,Produced Water,17640,Yes,No,PA
37-051-24370,I_1985314_V_614743,2011,2010,1,Horizontal,Chevron Appalachia LLC,39.944244,-79.874386,Improper Disposal,NA,Untreated Discharge,Human Error,Saltwater,tophole water,NA,Yes,No,PA
37-051-24375,I_1952677_V_605482,2011,2010,0,Horizontal,Atlas Resources LLC,39.966953,-79.691506,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24386,I_1949552_V_604730,2011,2011,0,Horizontal,XTO Energy Inc,40.021644,-79.675569,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24406,I_2048173_V_633423,2012,2011,1,Horizontal,Chevron Appalachia LLC,39.967339,-79.679131,Pit,Overflow,Unknown,Unknown,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-051-24406,I_1977443_V_612525,2011,2011,0,Horizontal,Chevron Appalachia LLC,39.967339,-79.679131,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-051-24406,I_2047985_V_633377,2012,2011,1,Horizontal,Chevron Appalachia LLC,39.967339,-79.679131,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24411,I_2081449_V_643400,2012,2011,1,Horizontal,Chevron Appalachia LLC,39.911161,-79.911197,Unknown,NA,Unknown,Unknown,Saltwater,Produced Water,300,No,Yes,PA
37-051-24461,I_2056000_V_635923,2012,2011,0,Horizontal,Chevron Appalachia LLC,39.9441,-79.901528,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-051-24511,I_2206094_V_678680,2013,2012,1,Horizontal,Chevron Appalachia LLC,39.994675,-79.800119,Well Casing,NA,Inadequate Cement Installation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-053-29019,I_2014495_V_623308,2011,2009,2,Horizontal,PA Gen Energy Co LLC,41.550344,-79.164492,Flowline,Leak,Unknown,Unknown,Saltwater,Produced Water,NA,Yes,No,PA
37-053-29019,I_2276723_V_697714,2014,2009,5,Horizontal,PA Gen Energy Co LLC,41.550344,-79.164492,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-053-29710,I_1863832_V_581456,2010,2010,0,Horizontal,Seneca Resources Corp,41.41651,-79.459517,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-053-30217,I_2195026_V_675064,2013,2012,1,Horizontal,Seneca Resources Corp,41.500192,-78.976186,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-24394,I_1712827_V_540878,2008,2008,0,Vertical,Atlas Resources LLC,39.906429,-79.945243,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-059-24554,I_1814064_V_567365,2009,2008,1,Vertical,Atlas Resources LLC,39.879325,-79.970056,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-24708,I_1800081_V_563558,2009,2008,0,Vertical,Atlas Resources LLC,39.926493,-79.994392,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-24715,I_1745577_V_550134,2008,2008,0,Vertical,Energy Corp of America,39.923565,-80.003159,Tank,Leak,Unknown,Unknown,Saltwater,Flowback,NA,Unknown,Unknown,PA
37-059-24715,I_1727276_V_545223,2008,2008,0,Vertical,Energy Corp of America,39.923565,-80.003159,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-059-24737,I_1868422_V_582870,2010,2008,2,Horizontal,CNX Gas Co LLC,39.893419,-80.29576,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-24823,I_2097271_V_648298,2012,2009,3,Vertical,Amer Oil & Gas LLC,39.726273,-80.041661,Pit,Leak,Liner Tear,Equipment Failure,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-059-24928,I_2218194_V_681749,2013,2008,5,Vertical,CNX Gas Co LLC,39.9028,-80.28654,Tank,NA,Unknown,Unknown,Unknown,Unknown,945,Unknown,Unknown,PA
37-059-25035,I_1808337_V_565841,2009,2009,0,Vertical,Atlas Resources LLC,39.919343,-80.007365,Tank,NA,Unknown,Unknown,Saltwater,Produced Water,750,Yes,No,PA
37-059-25102,I_1807703_V_565560,2009,2009,0,Horizontal,CNX Gas Co LLC,39.906497,-80.299696,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25125,I_1846738_V_576765,2009,2009,1,Horizontal,Energy Corp of America,39.88396,-80.026615,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25160,I_1829700_V_571967,2009,2009,0,Vertical,Atlas Resources LLC,39.881727,-80.00377,Pit,Leak,Liner Tear,Equipment Failure,Saltwater,Flowback,NA,Yes,No,PA
37-059-25233,I_1923889_V_598316,2010,2009,1,Horizontal,Vantage Energy Appalachia LLC,39.904999,-80.144577,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-059-25233,I_1851511_V_578332,2009,2009,0,Horizontal,Vantage Energy Appalachia LLC,39.904999,-80.144577,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25265,I_1863023_V_581226,2010,2010,0,Horizontal,CNX Gas Co LLC,40.004894,-80.287847,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25268,I_1933188_V_601068,2010,2009,1,Horizontal,Energy Corp of America,39.841303,-80.086162,Pump,Leak,Unknown,Equipment Failure,Saltwater,Flowback,210,Unknown,No,PA
37-059-25293,I_1992992_V_616888,2011,2009,2,Horizontal,Chevron Appalachia LLC,39.733306,-80.33275,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Yes,Unknown,PA
37-059-25309,I_1860252_V_580555,2010,2009,0,Horizontal,CNX Gas Co LLC,39.893075,-80.286186,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25313,I_1867582_V_582622,2010,2009,0,Horizontal,Energy Corp of America,39.86908,-80.012668,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25356,I_1942420_V_602893,2010,2010,0,Horizontal,CNX Gas Co LLC,39.9958,-80.278344,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25376,I_1890263_V_589125,2010,2010,0,Horizontal,EQT Production Co,39.97847,-80.093964,Pit,NA,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-059-25530,I_1945729_V_603640,2011,2010,0,Horizontal,EQT Production Co,39.988222,-80.109417,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-059-25679,I_2169095_V_668785,2013,2011,2,Horizontal,Alpha Shales Res LP,39.8283,-80.3234,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25679,I_2098550_V_648790,2012,2011,1,Horizontal,Alpha Shales Res LP,39.8283,-80.3234,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25732,I_2081600_V_643426,2012,2011,1,Horizontal,EQT Production Co,39.978194,-80.069972,Pit or Tank,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25741,I_2175166_V_670519,2013,2012,1,Horizontal,EQT Production Co,39.978111,-80.069975,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25755,I_2185851_V_673329,2013,2011,2,Horizontal,Vantage Energy Appalachia II LLC,39.735119,-80.378681,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-059-25857,I_2294337_V_702417,2014,2012,2,Horizontal,Chevron Appalachia LLC,39.83825,-80.050544,Well Casing,NA,Inadequate Cement Installation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25865,I_2294376_V_702416,2014,2012,2,Horizontal,Chevron Appalachia LLC,39.838289,-80.050558,Well Casing,NA,Inadequate Cement Installation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-25866,I_2294334_V_702421,2014,2012,2,Horizontal,Chevron Appalachia LLC,39.838211,-80.050528,Well Casing,NA,Inadequate Cement Installation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-26001,I_2128122_V_657130,2012,2012,0,Horizontal,EQT Production Co,39.913433,-80.272361,Pit,Leak,Improperly Lined,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-059-26095,I_2187946_V_674078,2013,2013,0,Horizontal,EQT Production Co,39.945219,-80.239842,Unknown,NA,Unknown,Unknown,Saltwater,Flowback,10000,Unknown,Unknown,PA
37-059-26290,I_2329934_V_712593,2014,2014,1,Horizontal,Chevron Appalachia LLC,39.936758,-80.156225,Pit or Tank,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-059-26310,I_2321984_V_710312,2014,2014,1,Horizontal,Vantage Energy Appalachia II LLC,39.890397,-80.247889,Wellhead,NA,Unknown,Equipment Failure,Hydraulic Fracture Solution,Unknown,840,Yes,No,PA
37-059-26552,I_2321975_V_710310,2014,2014,0,Horizontal,Vantage Energy Appalachia II LLC,39.890522,-80.248028,Wellhead,NA,Tranducer,Equipment Failure,Hydraulic Fracture Solution,Unknown,16800,Yes,No,PA
37-059-26696,I_2328819_V_712289,2014,2014,0,Horizontal,EQT Production Co,39.923833,-80.093803,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-061-20014,I_1957397_V_606631,2011,2010,0,Horizontal,PA Gen Energy Co LLC,40.245917,-78.102417,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Yes,Unknown,PA
37-063-33347,I_2114327_V_653330,2012,2003,9,Vertical,XTO Energy Inc,40.805625,-78.939935,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Produced Water,1260,Unknown,Unknown,PA
37-063-35598,I_1794089_V_561714,2009,2008,0,Vertical,EXCO Resources PA LLC,40.641055,-79.021905,Tank,NA,Unknown,Unknown,Crude Oil,Unknown,50,No,Yes,PA
37-063-35598,I_2263038_V_693404,2014,2008,5,Vertical,EXCO Resources PA LLC,40.641055,-79.021905,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,84,Yes,Unknown,PA
37-063-36304,I_2278235_V_698125,2014,2009,5,Horizontal,XTO Energy Inc,40.629369,-79.101191,Improperly Stored,NA,Encapsulation,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-063-36534,I_1869569_V_583139,2010,2009,1,Vertical,BLX Inc,40.604628,-78.960689,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-065-26143,I_1895540_V_590581,2010,2008,2,Horizontal,Flatirons Development LLC,41.215279,-78.71164,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-065-26831,I_2032711_V_628730,2011,2010,2,Horizontal,EXCO Resources PA LLC,41.02639,-78.817088,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-065-26929,I_1972164_V_610765,2011,2011,0,Horizontal,EXCO Resources PA LLC,41.146458,-78.932494,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-065-26963,I_2080325_V_643116,2012,2011,1,Horizontal,EXCO Resources PA LLC,41.218269,-78.793939,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-065-27045,I_2234152_V_686116,2013,2013,0,Horizontal,EQT Production Co,41.215231,-78.812719,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20061,I_1689261_V_533976,2008,2008,0,Vertical,EXCO Resources PA LLC,41.270575,-77.278803,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20062,I_1995984_V_617863,2011,2008,4,Vertical,EXCO Resources PA LLC,41.264839,-76.628281,Pit or Tank,Overflow,Unknown,Unknown,Saltwater,Flowback,NA,Unknown,No,PA
37-081-20062,I_1704387_V_538403,2008,2008,0,Vertical,EXCO Resources PA LLC,41.264839,-76.628281,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20062,I_1760465_V_553904,2009,2008,1,Vertical,EXCO Resources PA LLC,41.264839,-76.628281,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20089,I_1760467_V_553907,2009,2008,0,Horizontal,EXCO Resources PA LLC,41.265034,-76.627926,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20092,I_1879987_V_585957,2010,2008,2,Horizontal,EXCO Resources PA LLC,41.335286,-77.164678,Drill Rig,NA,Unknown,Human Error,Drilling Waste,Drilling Mud,NA,Yes,Unknown,PA
37-081-20109,I_1899627_V_591544,2010,2008,2,Horizontal,EXCO Resources PA LLC,41.270892,-76.659691,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20109,I_1929505_V_599989,2010,2008,2,Horizontal,EXCO Resources PA LLC,41.270892,-76.659691,Improperly Stored,NA,On Ground,Human Error,Trash,Unknown,NA,Unknown,Unknown,PA
37-081-20128,I_1854247_V_579079,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Unknown,NA,Unknown,Unknown,Diesel,Unknown,NA,Yes,Unknown,PA
37-081-20128,I_1899671_V_591568,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20128,I_1852234_V_578505,2009,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Yes,Unknown,PA
37-081-20128,I_1854247_V_579078,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Unknown,NA,Unknown,Unknown,Equipment Oil,Unknown,NA,Yes,Unknown,PA
37-081-20128,I_1929532_V_600002,2010,2009,2,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Improperly Stored,NA,On Ground,Human Error,Trash,Unknown,NA,Unknown,Unknown,PA
37-081-20128,I_1854247_V_579077,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Yes,Unknown,PA
37-081-20128,I_1854247_V_579080,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.270315,-76.607612,Unknown,NA,Unknown,Unknown,Chemicals,AntiFreeze,NA,Yes,Unknown,PA
37-081-20140,I_1858243_V_579978,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.268908,-77.298031,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20144,I_1899634_V_591552,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.272219,-76.636656,Well Cellar,NA,Liner Tear,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-081-20144,I_2051023_V_634464,2012,2009,3,Horizontal,EXCO Resources PA LLC,41.272219,-76.636656,Transport,NA,Loading/Unloading,Unknown,Saltwater,Produced Water,NA,Yes,No,PA
37-081-20144,I_1899634_V_591551,2010,2009,1,Horizontal,EXCO Resources PA LLC,41.272219,-76.636656,Pit,Leak,Not structurally sound,Unknown,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-081-20146,I_1900283_V_591721,2010,2009,1,Horizontal,Anadarko E&P Onshore LLC,41.381419,-77.527653,Improperly Stored,NA,On Ground,Human Error,Chemicals,Glycol,NA,Unknown,Unknown,PA
