api_number,incident_id,year,spudyr,LifeYear,direction,operator,latitude,longitude,pathway,leak_over,pathway_detail,cause,material,material_detail,volume_gal,waterimpact,contained,state
05-123-37286,2147717,2014,2013,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.36224,-104.37071,Separator,NA,Valve - Froze,Environmental Conditions,Crude Oil,Unknown,1680,No,Yes,CO
05-123-32426,2147718,2014,2011,3,Horizontal,Caerus Washco LLC,40.50863,-104.18487,Tank,NA,Valve - Froze,Environmental Conditions,Saltwater,Unknown,1050,No,Yes,CO
05-123-37700,2147729,2014,2013,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.39123,-104.42193,Transport,Overflow,Loading/Unloading,Human Error,Crude Oil,Unknown,882,No,No,CO
05-123-37653,2147731,2014,2013,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.40541,-104.34272,Separator,NA,Rupture Disk,Human Error,Crude Oil,Unknown,546,No,No,CO
05-123-38390,2147933,2014,2013,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.016187,-104.884611,Tank,NA,Gasket,Equipment Failure,Saltwater,Recycled Water,882,No,Yes,CO
05-123-38940,2147982,2014,2014,0,Horizontal,Encana Oil & Gas Inc,40.08923,-104.75618,Pump,NA,Rubber Boot,Equipment Failure,Drilling Waste,Drilling Mud,252,No,No,CO
05-123-36339,2148347,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.218592,-104.750124,Flowline,Leak,Fitting,Equipment Failure,Drilling Waste,Drilling Fluids,1512,No,Yes,CO
05-123-37577,2148534,2014,2013,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.35036,-104.37943,Historic Impacts,NA,Tank,Unknown,Saltwater,Unknown,NA,No,No,CO
05-123-31181,2213053,2011,2010,0,Horizontal,EOG Resources Inc,40.916642,-104.411869,Tank,NA,Valve,Human Error,Crude Oil,Unknown,1260,No,Yes,CO
05-123-31181,2213054,2011,2010,0,Horizontal,EOG Resources Inc,40.916642,-104.411869,Tank,Overflow,Unknown,Human Error,Crude Oil,Unknown,840,No,Yes,CO
05-123-30574,2213055,2011,2009,1,Horizontal,EOG Resources Inc,40.95349,-104.384172,Pump,NA,Valve,Human Error,Crude Oil,Unknown,210,No,Yes,CO
05-123-32649,2213227,2011,2011,0,Horizontal,Noble Energy Inc,40.47107,-104.62175,Pump,NA,Valve,Equipment Failure,Hydraulic Fracture Solution,Slickwater,210,No,No,CO
05-123-33551,2214642,2011,2011,0,Horizontal,Noble Energy Inc,40.27983,-104.77192,Shaker,NA,Power Failure,Human Error,Drilling Waste,Drilling Mud,4200,No,No,CO
05-123-33324,2215310,2011,2011,0,Horizontal,Noble Energy Inc,40.46333,-104.35605,Blowout Preventer,NA,Unknown,Human Error,Oil & Hydraulic Fracture Solution,Slickwater,1008,No,No,CO
05-123-33110,2215323,2011,2011,0,Horizontal,Ironhorse Resources LLC,40.92962,-104.631048,Wellhead,NA,Vandalism,Human Error,Oil & Saltwater,Unknown,4410,No,Yes,CO
05-123-33826,2215748,2011,2011,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.029109,-104.641771,Transport,NA,In Transit,Human Error,Drilling Waste,Drilling Mud,42,No,No,CO
05-123-31925,2222467,2012,2011,0,Horizontal,EOG Resources Inc,40.989161,-104.354394,Pump,NA,Gasket - Froze,Environmental Conditions,Crude Oil,Unknown,1260,No,Yes,CO
05-123-33441,2222906,2012,2011,0,Horizontal,Noble Energy Inc,40.29162,-104.50912,Flowline,Leak,Unknown,Equipment Failure,Drilling Waste,Drilling Mud,2100,No,No,CO
05-123-33581,2223105,2012,2011,1,Horizontal,Ironhorse Resources LLC,40.75489,-104.72685,Tank,NA,Valve,Equipment Failure,Crude Oil,Unknown,798,No,Yes,CO
05-123-34452,2223325,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.190205,-104.760468,Tank,Overflow,Unknown,Human Error,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-34049,2223565,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.008,-104.910306,Flowline,Leak,Unknown,Human Error,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-34869,2223625,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.130086,-104.75626,Tank,NA,Valve,Equipment Failure,Drilling Waste,Drilling Mud,420,No,Yes,CO
05-123-34783,2224386,2012,2012,0,Horizontal,Noble Energy Inc,40.37601,-104.39204,Separator,NA,Rupture Disk,Equipment Failure,Hydraulic Fracture Solution,Slickwater,6930,No,Yes,CO
05-123-34956,2224704,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.201654,-104.737315,Drill Rig,NA,Fitting,Equipment Failure,Drilling Waste,Drilling Mud,210,No,No,CO
05-123-34827,2224808,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.129812,-104.760969,Transport,Leak,Loading/Unloading,Human Error,Drilling Waste,Drill Cuttings,840,No,No,CO
05-123-34827,2224810,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.129812,-104.760969,Tank,Leak,Unknown,Equipment Failure,Drilling Waste,Drilling Mud,420,No,No,CO
05-123-35258,2224943,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.175943,-104.70171,Tank,Overflow,Line Plugged,Equipment Failure,Drilling Waste,Drilling Mud,462,No,No,CO
05-123-34729,2229143,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.175955,-104.779674,Blowout Preventer,NA,Well Kick,Equipment Failure,Drilling Waste,Drilling Mud,420,No,No,CO
05-123-32648,2229472,2012,2011,1,Horizontal,Noble Energy Inc,40.47515,-104.63728,Wellhead,NA,Plug Failed,Equipment Failure,Oil & Hydraulic Fracture Solution,KCL Water,882,No,No,CO
05-123-34730,2229716,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.175952,-104.77989,Flowline,Leak,Unknown,Human Error,Drilling Waste,Drilling Mud,420,No,No,CO
05-123-34857,2230026,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.174926,-104.76584,Transport,Leak,Loading/Unloading,Human Error,Saltwater,Flowback,420,No,Yes,CO
05-123-35452,2230140,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.158583,-104.63731,Shaker,Overflow,Unknown,Human Error,Drilling Waste,Drilling Mud,2100,No,No,CO
05-123-33067,2230354,2012,2012,0,Horizontal,Noble Energy Inc,40.75995,-103.88066,Oil Dump,NA,Fire,Equipment Failure,Unknown,Unknown,NA,No,No,CO
05-123-34287,2231218,2012,2011,1,Horizontal,Noble Energy Inc,40.33335,-104.57157,Oil Dump,NA,Unknown,Equipment Failure,Crude Oil,Unknown,420,No,Yes,CO
05-123-35659,2231246,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.146826,-104.667172,Wellhead,NA,Pump,Human Error,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-36141,2231247,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.162112,-104.667911,Flowline,Leak,Line Plugged,Human Error,Drilling Waste,Drilling Mud,6300,No,No,CO
05-123-35608,2231271,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.147276,-104.669899,Tank,Leak,Unknown,Equipment Failure,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-33418,2231306,2012,2011,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.43489,-104.30264,Tank,NA,Valve,Human Error,Crude Oil,Unknown,840,No,Yes,CO
05-123-35385,2231366,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.14134,-104.771788,Flowline,Leak,Froze,Environmental Conditions,Saltwater,Unknown,8946,No,Yes,CO
05-123-35771,2231394,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.146787,-104.660772,Tank,Overflow,Unknown,Human Error,Drilling Waste,Drilling Mud,840,No,No,CO
05-123-35917,2231463,2012,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.153699,-104.685742,Drill Rig,NA,Well Kick - Lost Circulation,Environmental Conditions,Drilling Waste,Drilling Mud,336,No,No,CO
05-123-36124,2231531,2012,2012,0,Horizontal,Whiting Oil & Gas Corp,40.808747,-103.834514,Tank,Overflow,Unknown,Human Error,Drilling Waste,Drilling Mud,1260,No,No,CO
05-123-32457,2231599,2013,2010,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.43917,-104.27911,Tank,NA,Valve,Human Error,Crude Oil,Unknown,840,No,Yes,CO
05-123-35736,2231603,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.161367,-104.701917,Shaker,NA,Unknown,Equipment Failure,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-34161,2231657,2013,2011,1,Horizontal,Red Hawk Petroleum LLC,40.624397,-104.242449,Heater Treater,NA,Fire Tube,Equipment Failure,Oil & Saltwater,Unknown,420,No,No,CO
05-123-35794,2231721,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.173836,-104.64164,Tank,Overflow,Unknown,Human Error,Saltwater,Unknown,1260,No,Yes,CO
05-123-34877,2231723,2013,2012,0,Horizontal,Whiting Oil & Gas Corp,40.920424,-103.734509,Flowline,Leak,Fitting - Froze,Environmental Conditions,Oil & Saltwater,Unknown,13272,No,No,CO
05-123-34797,2231725,2013,2012,0,Horizontal,Noble Energy Inc,40.46345,-104.677622,Drill Rig,NA,Well Kick,Human Error,Oil & Saltwater,Unknown,441,No,Yes,CO
05-123-35673,2231726,2013,2012,0,Horizontal,Noble Energy Inc,40.49125,-104.37457,Tank,Overflow,Froze,Environmental Conditions,Saltwater,Flowback,840,No,Yes,CO
05-123-35918,2231930,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.153917,-104.696174,Drill Rig,NA,Well Kick,Equipment Failure,Drilling Waste,Drilling Mud,210,No,No,CO
05-123-33361,2231979,2013,2012,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.40549,-104.30233,Stuffing Box,NA,Rubbers,Equipment Failure,Crude Oil,Unknown,840,No,No,CO
05-123-35770,2232262,2013,2012,0,Horizontal,Noble Energy Inc,40.38922,-104.64102,Tank,NA,Switch,Equipment Failure,Crude Oil,Unknown,2730,No,Yes,CO
05-123-35876,2232523,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.15379,-104.680209,Wellhead,NA,Valve,Equipment Failure,Hydraulic Fracture Solution,Slickwater,924,No,No,CO
05-123-36549,2232573,2013,2013,0,Horizontal,Noble Energy Inc,40.717367,-104.069998,Tank,NA,Valve,Human Error,Saltwater,Unknown,10500,No,Yes,CO
05-123-35610,2232719,2013,2012,1,Horizontal,Bonanza Creek Energy Operating Co LLC,40.37734,-104.34293,Tank,NA,Valve,Human Error,Crude Oil,Unknown,13062,No,No,CO
05-123-35088,2232761,2013,2012,0,Horizontal,Noble Energy Inc,40.36852,-104.79243,Separator,NA,Float,Equipment Failure,Crude Oil,Unknown,420,No,Yes,CO
05-123-35182,2232878,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.202175,-104.805963,Transport,NA,In Transit,Human Error,Saltwater,Unknown,84,No,No,CO
05-123-37098,2232913,2013,2013,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.37735,-104.34285,Pump,NA,Valve,Human Error,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-37147,2232972,2013,2013,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.117389,-104.733589,Shaker,NA,Power Failure,Equipment Failure,Drilling Waste,Drilling Mud,294,No,No,CO
05-123-30695,2521177,2010,2009,1,Horizontal,Noble Energy Inc,40.55091,-104.5052,Tank,Overflow,Unanticipated Volume,Environmental Conditions,Crude Oil,Unknown,336,No,Yes,CO
05-123-30904,2522901,2010,2010,0,Horizontal,Noble Energy Inc,40.44637,-104.37316,Tank,Overflow,Unknown,Human Error,Saltwater,Flowback,1050,No,No,CO
05-123-32244,2522946,2010,2010,0,Horizontal,Noble Energy Inc,40.33028,-104.62003,Wellhead,Leak,Unknown,Equipment Failure,Hydraulic Fracture Solution,Unknown,1008,No,No,CO
05-123-32595,2524070,2011,2011,0,Horizontal,Noble Energy Inc,40.46775,-104.62174,Flowline,Leak,Unknown,Equipment Failure,Drilling Waste,Drilling Mud,630,No,No,CO
05-123-30749,2607969,2010,2010,0,Horizontal,EOG Resources Inc,40.91635,-104.430636,Transport,NA,In Transit,Human Error,Saltwater,Flowback,NA,No,Yes,CO
05-123-33686,200315129,2011,2011,0,Horizontal,EOG Resources Inc,41.000833,-104.324389,Pit,Overflow,Heavy Rain,Environmental Conditions,Unknown,Unknown,42,No,No,CO
05-123-36184,200377294,2013,2012,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.173421,-104.676962,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,No,No,CO
05-123-36329,400599114,2014,2014,0,Horizontal,Noble Energy Inc,40.308676,-104.638725,Transport,Overflow,Loading/Unloading,Human Error,Crude Oil,Unknown,378,No,No,CO
05-123-37906,400600005,2014,2013,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.158138,-104.878815,Transport,Overflow,Loading/Unloading,Human Error,Saltwater,Unknown,126,No,No,CO
05-123-37663,400603458,2014,2014,0,Horizontal,Encana Oil & Gas Inc,40.20205,-104.99933,Drill Rig,Leak,Disconnected,Unknown,Drilling Waste,Unknown,126,No,Yes,CO
05-123-38352,400604390,2014,2013,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.012494,-104.884152,Transport,Leak,Loading/Unloading,Human Error,Saltwater,Unknown,4200,No,Yes,CO
05-123-37777,400617323,2014,2014,0,Horizontal,Encana Oil & Gas Inc,40.16811,-104.91495,Tank,Overflow,Valve,Human Error,Drilling Waste,Drilling Mud,2226,No,No,CO
05-123-37661,400618637,2014,2014,0,Horizontal,Encana Oil & Gas Inc,40.202,-104.99934,Tank,Leak,Seal,Equipment Failure,Drilling Waste,Drilling Mud,420,No,No,CO
05-123-37847,400621190,2014,2013,0,Horizontal,Whiting Oil & Gas Corp,40.830272,-103.863322,Flowline,Leak,Unknown,Equipment Failure,Oil & Saltwater,Unknown,714,No,No,CO
05-123-38390,400627302,2014,2013,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.016187,-104.884611,Tank,Leak,Gasket,Equipment Failure,Saltwater,Recycled Water,882,No,Yes,CO
05-123-35697,400632508,2014,2012,2,Horizontal,Bonanza Creek Energy Operating Co LLC,40.33579,-104.41249,Stuffing Box,Leak,Seal,Equipment Failure,Crude Oil,Unknown,42,No,No,CO
05-123-37760,400642326,2014,2013,0,Horizontal,Encana Oil & Gas Inc,40.114899,-104.746642,Manifold,Leak,Gasket,Equipment Failure,Saltwater,Flowback,126,No,No,CO
05-123-38418,400649470,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.012965,-104.872993,Hydrovac Truck,Leak,Seal,Equipment Failure,Saltwater,Flowback,420,No,Yes,CO
05-123-39474,400663452,2014,2014,0,Horizontal,Noble Energy Inc,40.32778,-104.791,Well Casing,Leak,Valve,Human Error,Drilling Waste,Unknown,630,No,Yes,CO
05-123-39286,400671609,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.41194,-104.22273,Flowline,Leak,Unknown,Equipment Failure,Flush Water,Unknown,4200,No,No,CO
05-123-39479,400674257,2014,2014,0,Horizontal,Noble Energy Inc,40.32772,-104.791,Flowline,NA,Wrong Location,Human Error,Drilling Waste,Unknown,840,No,No,CO
05-123-39930,400677318,2014,2014,0,Horizontal,Red Hawk Petroleum LLC,40.59773,-104.06296,Manifold,NA,Valve,Human Error,Drilling Waste,Drilling Mud,4326,No,Yes,CO
05-123-39517,400678280,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.378678,-104.38874,Flowline,Leak,Abrasian,Equipment Failure,Hydraulic Fracture Solution,Unknown,168,No,No,CO
05-123-33361,400682458,2014,2012,2,Horizontal,Bonanza Creek Energy Operating Co LLC,40.40549,-104.30233,Stuffing Box,Leak,Seal,Equipment Failure,Crude Oil,Unknown,42,No,No,CO
05-123-39003,400687769,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.36203,-104.34234,Wellbore,Overflow,Wrong Tank,Human Error,Saltwater,Unknown,168,No,No,CO
05-123-37755,400692940,2014,2013,0,Horizontal,Barret Bill Corp,40.382954,-104.22256,Tank,Overflow,Level Switch Bypassed,Human Error,Crude Oil,Unknown,1260,No,No,CO
05-123-39151,400694601,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.086167,-104.768263,Tank,Overflow,Valve,Human Error,Drilling Waste,Drilling Fluids,1260,No,Yes,CO
05-123-39595,400696927,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.059855,-104.710705,Shaker,Overflow,Power Failure,Equipment Failure,Drilling Waste,Drilling Mud,210,No,Yes,CO
05-123-39320,400697803,2014,2014,0,Horizontal,Great Western Oil & Gas LLC,40.243694,-104.978164,Well Cellar,Overflow,Compressor Plugged,Equipment Failure,Drilling Waste,Unknown,105,No,No,CO
05-123-34098,400711909,2014,2013,1,Horizontal,Carrizo Niobrara LLC,40.63923,-104.18806,Transport,Leak,Wellhead Damaged,Human Error,Oil & Saltwater,Unknown,420,No,No,CO
05-123-40386,400723129,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.40539,-104.39007,Drill Rig,Leak,Valve,Equipment Failure,Drilling Waste,Unknown,63,No,No,CO
05-123-32455,400734840,2014,2011,3,Horizontal,Bonanza Creek Energy Operating Co LLC,40.43603,-104.27853,Flowline,Leak,Froze,Environmental Conditions,Crude Oil,Unknown,84,No,No,CO
05-123-39389,400736973,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.39006,-104.16502,Tank,Overflow,Line Plugged,Equipment Failure,Drilling Waste,Drilling Mud,134.4,No,Yes,CO
05-123-39329,400739305,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.119203,-104.865358,Transport,NA,Loading/Unloading,Human Error,Saltwater,Recycled Water,3108,No,Yes,CO
05-123-40547,400742302,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.153757,-104.710647,Wellhead,NA,Wellbore Plugged - Mud Boot Formed,Equipment Failure,Drilling Waste,Drilling Mud,1344,No,No,CO
05-123-39533,400743367,2014,2014,0,Horizontal,Whiting Oil & Gas Corp,40.830272,-103.863742,Transport,NA,Unknown,Unknown,Drilling Waste,Unknown,420,No,No,CO
05-123-38929,400746741,2014,2014,0,Horizontal,Great Western Oil & Gas LLC,40.537464,-104.703486,Tank,Leak,Valve,Human Error,Drilling Waste,Unknown,1050,No,No,CO
05-123-35250,400746797,2014,2012,2,Horizontal,Bonanza Creek Energy Operating Co LLC,40.538783,-104.367166,Wellhead,Leak,Power Failure,Equipment Failure,Drilling Waste,Unknown,126,No,No,CO
05-123-37776,400749608,2014,2014,0,Horizontal,PDC Energy Inc,40.37835,-104.61062,Wellhead,NA,Valve,Equipment Failure,Oil & Saltwater,Flowback,1176,No,No,CO
05-123-37453,400755834,2014,2014,0,Horizontal,Noble Energy Inc,40.77851,-103.86135,Manifold,Overflow,Valve,Human Error,Saltwater,Recycled Water,3192,No,Yes,CO
05-123-40789,400756545,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.161711,-104.634185,Well Cellar,Overflow,Power Failure,Equipment Failure,Drilling Waste,Drilling Mud,701.4,No,Yes,CO
05-123-39558,400759421,2014,2014,0,Horizontal,Noble Energy Inc,40.33248,-104.81301,Tank,NA,Valve,Human Error,Crude Oil,Unknown,42,No,No,CO
05-123-38950,400761722,2014,2014,0,Horizontal,Kerr-McGee Oil & Gas Onshore LP,40.100998,-104.88253,Manifold,Leak,Valve,Human Error,Saltwater,Flowback,672,No,Yes,CO
05-123-38695,400762046,2014,2014,0,Horizontal,Great Western Oil & Gas LLC,40.529683,-104.471103,Flowline,Leak,Froze,Environmental Conditions,Crude Oil,Unknown,420,No,Yes,CO
05-081-07783,2147164,2013,2013,0,Horizontal,SWEPI LP,40.281014,-107.661369,Tank,NA,Nipple,Equipment Failure,Drilling Waste,Drilling Mud,294,No,Yes,CO
05-123-37506,2147274,2013,2013,0,Horizontal,Whiting Oil & Gas Corp,40.845279,-103.754508,Flowline,Leak,Valve,Human Error,Oil & Saltwater,Unknown,420,No,Yes,CO
05-077-09708,2214256,2011,2010,1,Vertical,Piceance Energy LLC,39.260542,-107.748756,Lubricator,NA,Seal,Equipment Failure,Hydraulic Fracture Solution,Unknown,840,No,Yes,CO
05-077-08963,2214305,2011,2006,5,Directional,Encana Oil & Gas Inc,39.3399,-108.16055,Tank,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,2898,No,Yes,CO
05-045-20792,2215747,2011,2011,0,Horizontal,Encana Oil & Gas Inc,39.382358,-108.170385,Flowline,Leak,Disconnected,Human Error,Drilling Waste,Drilling Mud,336,No,Yes,CO
05-077-09661,2215762,2011,2010,1,Horizontal,Encana Oil & Gas Inc,39.355448,-108.114516,Tank,Leak,Weld,Equipment Failure,Saltwater,Unknown,420,No,Yes,CO
05-045-20325,2221267,2011,2011,0,Horizontal,Encana Oil & Gas Inc,39.368648,-108.099265,Pump,NA,Fitting,Equipment Failure,Saltwater,Unknown,420,No,Yes,CO
05-123-31973,2232414,2013,2010,2,Horizontal,EOG Resources Inc,40.957836,-104.446381,Transport,Overflow,Loading/Unloading,Human Error,Crude Oil,Unknown,252,No,No,CO
05-077-09663,2523058,2010,2010,0,Horizontal,Encana Oil & Gas Inc,39.355395,-108.114513,Pump,Leak,Unknown,Equipment Failure,Saltwater,Unknown,1890,No,Yes,CO
05-057-06515,400631757,2014,2013,0,Horizontal,EOG Resources Inc,40.644586,-106.394469,Transport,Leak,Loading/Unloading,Equipment Failure,Crude Oil,Unknown,42,No,Yes,CO
05-123-34561,400691986,2014,2011,2,Horizontal,Whiting Oil & Gas Corp,40.7881,-103.94798,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,630,No,Yes,CO
05-123-35322,400717544,2014,2012,2,Horizontal,Bonanza Creek Energy Operating Co LLC,40.553273,-104.310665,Stuffing Box,Leak,Seal,Equipment Failure,Crude Oil,Unknown,126,No,No,CO
05-123-39358,400723156,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.33564,-104.34319,Well Cellar,Overflow,Pump,Equipment Failure,Drilling Waste,Drilling Mud,231,No,Yes,CO
05-123-39641,400733837,2014,2014,0,Horizontal,Noble Energy Inc,40.4761,-104.35573,Drill Rig,Leak,Hammer Union,Equipment Failure,Drilling Waste,Drilling Mud,4200,No,Yes,CO
05-123-39288,400760999,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.41194,-104.22281,Transport,NA,Loading/Unloading,Human Error,Crude Oil,Unknown,210,No,No,CO
05-123-37338,400762378,2014,2014,0,Horizontal,Bonanza Creek Energy Operating Co LLC,40.37719,-104.34311,Flowline,Leak,Froze,Environmental Conditions,Saltwater,Flowback,210,No,No,CO
