file_no,api,operator,depth_ft,spudyr,latitude,longitude,status,direction,state
22783,33-105-02597,Whiting Oil and Gas Corp,20780,2012,48.25670753,-103.3699676,Active,Horizontal,ND
21096,33-053-03660,Murex Petroleum Corp,20292,2012,47.8764514,-103.6817442,Active,Horizontal,ND
22733,33-023-00828,Continental Resources Inc,18657,2012,48.74981318,-103.0631428,Active,Horizontal,ND
21251,33-007-01688,Whiting Oil and Gas Corp,20285,2012,47.00766531,-103.2982253,Active,Horizontal,ND
24021,33-089-00747,Whiting Oil and Gas Corp,20620,2012,46.91892821,-103.096395,Active,Horizontal,ND
24178,33-053-04514,Whiting Oil and Gas Corp,20575,2012,47.90705092,-103.6558891,Active,Horizontal,ND
24138,33-013-01696,Oasis Petroleum LLC,19548,2012,48.66292607,-102.7409157,Active,Horizontal,ND
24192,33-023-00936,SM Energy Company,19045,2012,48.80819291,-103.5219954,Active,Horizontal,ND
21065,33-025-01410,Whiting Oil and Gas Corp,20445,2012,47.66766674,-102.482228,Active,Horizontal,ND
21122,33-053-03667,Hess Bakken Investments II LLC,19820,2012,47.93636811,-102.863301,Active,Horizontal,ND
21925,33-025-01552,Hess Bakken Investments II LLC,20638,2012,47.2696343,-102.5766512,Active,Horizontal,ND
21456,33-053-03755,QEP Energy Company,21050,2012,47.67514381,-102.8077176,Inactive,Horizontal,ND
23954,33-061-02277,Hess Bakken Investments II LLC,20515,2012,48.16898564,-102.6454315,Active,Horizontal,ND
21393,33-053-03735,Whiting Oil and Gas Corp,20988,2012,47.7331093,-103.2676728,Active,Horizontal,ND
22744,33-023-00831,SM Energy Company,18266,2012,48.80864065,-103.3643427,Active,Horizontal,ND
21967,33-053-03885,Petro-Hunt LLC,20481,2012,47.96406374,-102.9309821,Active,Horizontal,ND
23757,33-023-00900,SM Energy Company,18420,2012,48.98269878,-103.6286199,Active,Horizontal,ND
21092,33-055-00152,QEP Energy Company,16596,2012,47.74845974,-102.2158241,Active,Horizontal,ND
20810,33-061-01743,Slawson Exploration Company Inc,20090,2012,47.94977737,-102.4768325,Active,Horizontal,ND
23955,33-061-02278,Hess Bakken Investments II LLC,20509,2012,48.16898535,-102.6456366,Active,Horizontal,ND
24374,33-105-02888,Whiting Oil and Gas Corp,20640,2012,48.13814173,-103.2711009,Active,Horizontal,ND
24104,33-053-04488,XTO Energy Inc,21623,2012,47.90703625,-103.3432432,Active,Horizontal,ND
20860,33-025-01380,Petro-Hunt LLC,21722,2012,47.32974412,-102.9989458,Active,Horizontal,ND
20879,33-025-01385,HRC Operating LLC,20300,2012,47.58716678,-102.588245,Active,Horizontal,ND
21079,33-025-01413,HRC Operating LLC,20443,2012,47.61931528,-102.6985988,Active,Horizontal,ND
22880,33-053-04119,QEP Energy Company,21098,2012,47.76009343,-102.7994468,Active,Horizontal,ND
21912,33-053-03875,Hess Bakken Investments II LLC,20614,2012,47.73349948,-103.6363273,Active,Horizontal,ND
20524,33-033-00303,Whiting Oil and Gas Corp,20571,2012,47.18307207,-103.6924525,Active,Horizontal,ND
21345,33-013-01587,Oasis Petroleum LLC,18850,2012,48.66267836,-102.6519899,Active,Horizontal,ND
20727,33-013-01568,EOG Resources Inc,16676,2012,48.60983928,-102.3691136,Active,Horizontal,ND
21920,33-025-01551,OXY USA Inc,21198,2012,47.12707909,-102.8678214,Active,Horizontal,ND
21318,33-061-01841,Fidelity Exploration and Production Company,18800,2012,48.15282159,-102.5072587,Active,Horizontal,ND
24336,33-105-02882,Whiting Oil and Gas Corp,20307,2012,48.34154888,-103.6391596,Active,Horizontal,ND
20458,33-053-03486,HRC Operating LLC,20545,2012,47.97857895,-102.6140906,Active,Horizontal,ND
20912,33-089-00640,Whiting Oil and Gas Corp,20309,2012,46.86069416,-103.1870263,Active,Horizontal,ND
24206,33-025-01946,QEP Energy Company,20650,2012,47.74646229,-102.4535633,Active,Horizontal,ND
20390,33-025-01295,OXY USA Inc,19035,2012,47.12615607,-102.8985858,Active,Horizontal,ND
22946,33-105-02624,Hess Bakken Investments II LLC,20932,2012,48.16963958,-103.2674009,Active,Horizontal,ND
23149,33-061-02160,Whiting Oil and Gas Corp,18512,2012,48.10888405,-102.4598893,Active,Horizontal,ND
23800,33-013-01691,Petro-Hunt LLC,19335,2012,48.60364503,-102.806415,Active,Horizontal,ND
21390,33-053-03732,Whiting Oil and Gas Corp,20200,2012,47.73310964,-103.2673066,Active,Horizontal,ND
20604,33-105-02165,Oasis Petroleum LLC,19923,2012,48.40265382,-103.5723296,Active,Horizontal,ND
20765,33-025-01360,OXY USA Inc,20447,2012,47.12695777,-102.6782205,Active,Horizontal,ND
21449,33-023-00763,Continental Resources Inc,19300,2012,48.69167468,-103.2240584,Active,Horizontal,ND
22736,33-061-02103,Murex Petroleum Corp,19610,2012,48.22518274,-102.3379456,Active,Horizontal,ND
20583,33-061-01707,EOG Resources Inc,19567,2012,48.38633621,-102.3450163,Active,Horizontal,ND
21396,33-053-03737,XTO Energy Inc,20498,2012,47.76210148,-103.4922299,Active,Horizontal,ND
21148,33-053-03671,Continental Resources Inc,18174,2012,47.99338506,-103.3179146,Active,Horizontal,ND
20762,33-105-02193,Oasis Petroleum LLC,20361,2012,48.197269,-103.9140494,Active,Horizontal,ND
20804,33-053-03595,Continental Resources Inc,20577,2012,48.08325268,-102.774671,Active,Horizontal,ND
23155,33-105-02676,Continental Resources Inc,19650,2012,48.60377591,-103.1764604,Active,Horizontal,ND
21312,33-053-03717,Hess Bakken Investments II LLC,20540,2012,48.05317295,-102.7532685,Active,Horizontal,ND
23492,33-023-00876,Continental Resources Inc,18748,2012,48.77916944,-103.188798,Active,Horizontal,ND
23283,33-061-02181,Hess Bakken Investments II LLC,20375,2012,48.3700935,-102.6966313,Active,Horizontal,ND
21447,33-023-00762,Continental Resources Inc,18900,2012,48.8351155,-103.1926464,Active,Horizontal,ND
21946,33-061-01930,Hess Bakken Investments II LLC,19727,2012,48.37364264,-102.6999509,Active,Horizontal,ND
24376,33-105-02890,Whiting Oil and Gas Corp,20775,2012,48.13812803,-103.270855,Active,Horizontal,ND
23826,33-061-02260,Hess Bakken Investments II LLC,20344,2012,48.13844184,-102.598213,Active,Horizontal,ND
23242,33-105-02698,Continental Resources Inc,20920,2012,48.22767758,-103.240877,Inactive,Horizontal,ND
24649,33-105-02949,Whiting Oil and Gas Corp,20555,2012,48.13814722,-103.2712238,Active,Horizontal,ND
19962,33-105-02040,Whiting Oil and Gas Corp,20178,2012,48.16790152,-103.1674485,Active,Horizontal,ND
21961,33-025-01556,Marathon Oil Company,21047,2012,47.38561262,-102.7278911,Active,Horizontal,ND
20750,33-025-01359,OXY USA Inc,19760,2012,47.12730374,-102.6557775,Active,Horizontal,ND
23457,33-053-04273,Hess Bakken Investments II LLC,21403,2012,47.84171189,-102.8568237,Active,Horizontal,ND
23022,33-053-04159,Newfield Production Company,15060,2012,47.9479902,-103.0024727,Active,Horizontal,ND
21945,33-061-01929,Hess Bakken Investments II LLC,20905,2012,48.37364216,-102.7001571,Active,Horizontal,ND
22867,33-061-02127,Whiting Oil and Gas Corp,19340,2012,48.02257084,-102.4446291,Active,Horizontal,ND
20831,33-089-00636,Whiting Oil and Gas Corp,21612,2012,46.94949427,-103.0912423,Active,Horizontal,ND
21962,33-025-01557,Marathon Oil Company,20513,2012,47.38561204,-102.7280931,Active,Horizontal,ND
23802,33-025-01867,Marathon Oil Company,20910,2012,47.59164863,-102.6785251,Active,Horizontal,ND
21502,33-061-01882,Marathon Oil Company,21390,2012,47.84817411,-102.6327093,Active,Horizontal,ND
21854,33-013-01607,Continental Resources Inc,19269,2012,48.66299228,-102.813928,Active,Horizontal,ND
21141,33-105-02283,Whiting Oil and Gas Corp,20477,2012,48.34356126,-103.5725486,Active,Horizontal,ND
19976,33-025-01224,HRC Operating LLC,21531,2012,47.6177986,-102.6899835,Active,Horizontal,ND
21913,33-025-01546,OXY USA Inc,20290,2012,47.02323417,-102.8706321,Active,Horizontal,ND
20218,33-025-01263,OXY USA Inc,19851,2012,47.05215929,-102.8495501,Active,Horizontal,ND
22868,33-061-02128,Whiting Oil and Gas Corp,19022,2012,48.02256885,-102.4442611,Active,Horizontal,ND
21320,33-007-01690,Whiting Oil and Gas Corp,20350,2012,47.0684329,-103.3733671,Active,Horizontal,ND
22971,33-061-02143,Whiting Oil and Gas Corp,21039,2012,48.08964903,-102.3977332,Active,Horizontal,ND
22825,33-089-00696,Whiting Oil and Gas Corp,18750,2012,46.94331242,-103.1245783,Active,Horizontal,ND
21439,33-053-03749,Whiting Oil and Gas Corp,21200,2012,47.70416533,-103.2324498,Active,Horizontal,ND
23179,33-089-00708,Fidelity Exploration and Production Company,19777,2012,46.92530154,-102.9762983,Active,Horizontal,ND
21897,33-007-01711,OXY USA Inc,21095,2012,47.1550618,-103.0571483,Active,Horizontal,ND
22372,33-089-00690,Whiting Oil and Gas Corp,21070,2012,46.94957781,-103.2045882,Active,Horizontal,ND
21099,33-105-02277,Oasis Petroleum LLC,20256,2012,48.0814518,-103.9568946,Active,Horizontal,ND
21903,33-105-02455,Oasis Petroleum LLC,21550,2012,48.04084184,-103.5151491,Active,Horizontal,ND
24207,33-025-01947,QEP Energy Company,20658,2012,47.74642636,-102.4536509,Active,Horizontal,ND
24409,33-053-04597,Hess Bakken Investments II LLC,20750,2012,47.84143776,-102.8568237,Active,Horizontal,ND
23418,33-061-02197,Hess Bakken Investments II LLC,19627,2012,48.28226537,-102.7941878,Active,Horizontal,ND
21420,33-105-02350,HRC Operating LLC,20174,2012,48.45884792,-103.4124747,Active,Horizontal,ND
23459,33-025-01826,Sinclair Oil and Gas Company,21450,2012,47.50043762,-103.0701201,Active,Horizontal,ND
20752,33-105-02192,SM Energy Company,21875,2012,48.02388575,-103.9960128,Active,Horizontal,ND
21093,33-055-00153,QEP Energy Company,20175,2012,47.74845974,-102.2157102,Active,Horizontal,ND
23834,33-053-04406,XTO Energy Inc,20823,2012,47.81993765,-103.1778595,Active,Horizontal,ND
20739,33-053-03581,Hess Bakken Investments II LLC,20253,2012,47.99111005,-102.8655026,Active,Horizontal,ND
22734,33-023-00829,Continental Resources Inc,19005,2012,48.74981326,-103.0629542,Active,Horizontal,ND
23417,33-061-02196,Hess Bakken Investments II LLC,20633,2012,48.28226474,-102.7939823,Active,Horizontal,ND
21959,33-025-01554,Marathon Oil Company,20864,2012,47.38561377,-102.727487,Active,Horizontal,ND
21948,33-023-00792,SM Energy Company,18617,2012,48.74850256,-103.3376919,Active,Horizontal,ND
24057,33-025-01905,Whiting Oil and Gas Corp,19775,2012,47.56196223,-102.4960197,Active,Horizontal,ND
22937,33-061-02142,Oasis Petroleum LLC,19407,2012,48.42710885,-102.5583933,Active,Horizontal,ND
21425,33-025-01454,XTO Energy Inc,18300,2012,47.34751072,-102.761544,Active,Horizontal,ND
20222,33-053-03417,Hess Bakken Investments II LLC,18931,2012,48.01565134,-103.3451716,Active,Horizontal,ND
21896,33-007-01710,OXY USA Inc,20625,2012,47.15506283,-103.0569469,Active,Horizontal,ND
22719,33-105-02587,Petro-Hunt LLC,20587,2012,48.31289158,-103.4596614,Active,Horizontal,ND
21335,33-105-02332,Triangle USA Petroleum Company,20015,2012,48.40310802,-104.0020282,Active,Horizontal,ND
21361,33-105-02336,Triangle USA Petroleum Company,20060,2012,48.37393775,-103.9578491,Active,Horizontal,ND
23180,33-105-02680,Continental Resources Inc,20692,2012,48.31283761,-103.3953138,Active,Horizontal,ND
20625,33-105-02171,Oasis Petroleum LLC,20490,2012,48.34327738,-103.7644817,Active,Horizontal,ND
21424,33-025-01453,XTO Energy Inc,18300,2012,47.34751055,-102.7617258,Active,Horizontal,ND
20561,33-061-01705,EOG Resources Inc,15397,2012,47.84836448,-102.228445,Inactive,Horizontal,ND
20633,33-061-01715,EOG Resources Inc,20103,2012,47.869852,-102.2373234,Active,Horizontal,ND
21207,33-105-02304,HRC Operating LLC,20377,2012,48.43015499,-103.7052522,Active,Horizontal,ND
23396,33-089-00715,Fidelity Exploration and Production Company,21170,2012,46.94989151,-102.8780266,Active,Horizontal,ND
20513,33-053-03505,EOG Resources Inc,20643,2012,47.93487014,-102.7550714,Active,Horizontal,ND
21276,33-025-01434,Enerplus Resources USA Corp,20545,2012,47.63229639,-102.5792985,Active,Horizontal,ND
21277,33-025-01435,Enerplus Resources USA Corp,20816,2012,47.63229699,-102.5797046,Active,Horizontal,ND
22751,33-105-02595,Oasis Petroleum LLC,20632,2012,48.37256301,-104.0023474,Active,Horizontal,ND
21310,33-105-02326,Triangle USA Petroleum Company,18944,2012,48.60559867,-103.7607966,Inactive,Horizontal,ND
23464,33-053-04276,Triangle USA Petroleum Company,20498,2012,47.76082312,-103.5676218,Active,Horizontal,ND
24209,33-025-01949,QEP Energy Company,20625,2012,47.74635453,-102.4538207,Active,Horizontal,ND
24164,33-053-04508,Enerplus Resources USA Corp,21170,2012,47.67478065,-102.7102602,Active,Horizontal,ND
20577,33-053-03523,EOG Resources Inc,16165,2012,47.80372672,-102.7160088,Active,Horizontal,ND
24219,33-025-01951,Marathon Oil Company,20090,2012,47.35905009,-102.5750564,Active,Horizontal,ND
24309,33-025-01978,Marathon Oil Company,18787,2012,47.50611063,-102.3469012,Active,Horizontal,ND
20726,33-013-01567,EOG Resources Inc,15498,2012,48.60984046,-102.3687,Active,Horizontal,ND
21960,33-025-01555,Marathon Oil Company,20023,2012,47.38561319,-102.7276891,Active,Horizontal,ND
20990,33-105-02232,HRC Operating LLC,20478,2012,48.43006667,-103.6509457,Active,Horizontal,ND
19978,33-105-02047,Continental Resources Inc,21275,2012,48.06743152,-103.3526497,Active,Horizontal,ND
22819,33-053-04100,SM Energy Company,20977,2012,47.85045622,-103.9236184,Active,Horizontal,ND
23136,33-061-02155,Petro-Hunt LLC,19793,2012,48.51665181,-102.7729885,Active,Horizontal,ND
21503,33-061-01883,Marathon Oil Company,21171,2012,47.84817375,-102.6325054,Active,Horizontal,ND
22813,33-105-02600,Zavanna LLC,15200,2012,48.19839011,-103.5686028,Active,Horizontal,ND
21227,33-105-02307,Zavanna LLC,20085,2012,48.22762925,-103.57152,Active,Horizontal,ND
21309,33-053-03716,Whiting Oil and Gas Corp,21180,2012,47.93559181,-103.3830275,Active,Horizontal,ND
22826,33-105-02604,HRC Operating LLC,21178,2012,48.45893663,-103.4322283,Active,Horizontal,ND
22881,33-025-01701,OXY USA Inc,19733,2012,47.09592771,-102.6176535,Active,Horizontal,ND
20590,33-053-03528,Zavanna LLC,20420,2012,47.90537987,-103.8886509,Active,Horizontal,ND
20825,33-105-02200,HRC Operating LLC,19690,2012,48.43199337,-103.6260993,Active,Horizontal,ND
23125,33-105-02667,Zavanna LLC,20600,2012,48.31453525,-103.489788,Active,Horizontal,ND
20511,33-025-01325,Whiting Oil and Gas Corp,20654,2012,47.74238266,-102.513098,Active,Horizontal,ND
23234,33-061-02174,Whiting Oil and Gas Corp,17465,2012,48.19085003,-102.3761479,Active,Horizontal,ND
23415,33-061-02195,Lime Rock Resources III-A LP,19417,2012,48.25381463,-102.3788114,Active,Horizontal,ND
24105,33-053-04489,XTO Energy Inc,21883,2012,47.90703533,-103.3430595,Active,Horizontal,ND
23455,33-053-04271,Hess Bakken Investments II LLC,21068,2012,47.84157483,-102.8568237,Active,Horizontal,ND
24410,33-053-04598,Hess Bakken Investments II LLC,20825,2012,47.84130069,-102.8568237,Active,Horizontal,ND
20871,33-025-01383,HRC Operating LLC,20522,2012,47.64684907,-102.6545023,Active,Horizontal,ND
21407,33-105-02342,Triangle USA Petroleum Company,19507,2012,48.40358534,-104.0300667,Active,Horizontal,ND
20320,33-053-03437,WPX Energy Williston LLC,20836,2012,47.71829133,-102.6771683,Active,Horizontal,ND
23824,33-061-02258,Hess Bakken Investments II LLC,20459,2012,48.13838683,-102.5978113,Active,Horizontal,ND
20555,33-053-03516,Oasis Petroleum LLC,21226,2012,47.99311939,-103.1911347,Active,Horizontal,ND
21176,33-061-01815,Arsenal Energy USA Inc,18852,2012,48.2557075,-102.3594073,Active,Horizontal,ND
24220,33-053-04527,HRC Operating LLC,21000,2012,47.70261641,-103.1877361,Active,Horizontal,ND
20880,33-025-01386,HRC Operating LLC,20904,2012,47.58744092,-102.588245,Active,Horizontal,ND
20580,33-025-01337,OXY USA Inc,20227,2012,47.125235,-102.6994073,Active,Horizontal,ND
23406,33-053-04251,True Oil LLC,14198,2012,47.61651424,-103.481439,Active,Horizontal,ND
21492,33-105-02357,Hess Bakken Investments II LLC,20290,2012,48.40249775,-103.2443472,Active,Horizontal,ND
21494,33-105-02358,Hess Bakken Investments II LLC,20984,2012,48.4024968,-103.2445532,Active,Horizontal,ND
24375,33-105-02889,Whiting Oil and Gas Corp,20565,2012,48.13813351,-103.2709779,Active,Horizontal,ND
22877,33-025-01699,Marathon Oil Company,20647,2012,47.26974387,-102.8356563,Active,Horizontal,ND
21215,33-025-01421,WPX Energy Williston LLC,15171,2012,47.6329785,-102.638713,Active,Horizontal,ND
21453,33-061-01873,Slawson Exploration Company Inc,18986,2012,47.87553201,-102.4444477,Active,Horizontal,ND
22180,33-053-03925,True Oil LLC,20034,2012,47.5888555,-103.548885,Active,Horizontal,ND
20674,33-053-03554,Continental Resources Inc,21413,2012,48.02271755,-102.6982536,Active,Horizontal,ND
21416,33-105-02346,Continental Resources Inc,19981,2012,48.59065508,-102.9544124,Active,Horizontal,ND
21212,33-061-01821,Fidelity Exploration and Production Company,13929,2012,48.03621517,-102.4569834,Active,Horizontal,ND
22944,33-025-01720,Hess Bakken Investments II LLC,16281,2012,47.55943611,-102.9217386,Active,Horizontal,ND
23825,33-061-02259,Hess Bakken Investments II LLC,20172,2012,48.13841434,-102.5980121,Active,Horizontal,ND
23462,33-053-04274,Oasis Petroleum LLC,20850,2012,47.96471744,-103.5030115,Active,Horizontal,ND
21971,33-105-02466,Continental Resources Inc,20476,2012,48.40099561,-103.3984484,Active,Horizontal,ND
21398,33-053-03739,Slawson Exploration Company Inc,19687,2012,48.02428297,-102.6813653,Active,Horizontal,ND
20621,33-053-03538,Burlington Rescources Oil and Gas Company LP,20180,2012,48.02464153,-102.9546003,Active,Horizontal,ND
20817,33-053-03599,Burlington Rescources Oil and Gas Company LP,21160,2012,47.64668034,-103.1711206,Active,Horizontal,ND
21408,33-061-01862,Slawson Exploration Company Inc,14495,2012,48.19751247,-102.4431598,Active,Horizontal,ND
21484,33-025-01458,Burlington Rescources Oil and Gas Company LP,20860,2012,47.38563691,-102.7897082,Active,Horizontal,ND
20691,33-061-01729,EOG Resources Inc,20621,2012,47.86320798,-102.2460541,Active,Horizontal,ND
24027,33-053-04460,Triangle USA Petroleum Company,20950,2012,47.76082179,-103.5672149,Active,Horizontal,ND
22976,33-053-04145,SM Energy Company,21525,2012,47.82006683,-103.2939216,Active,Horizontal,ND
20823,33-053-03600,Burlington Rescources Oil and Gas Company LP,20366,2012,48.02444021,-102.9817412,Active,Horizontal,ND
21486,33-025-01460,Burlington Rescources Oil and Gas Company LP,20511,2012,47.38563801,-102.7900992,Active,Horizontal,ND
21454,33-025-01455,Burlington Rescources Oil and Gas Company LP,20894,2012,47.56034434,-103.0171209,Active,Horizontal,ND
24481,33-025-02010,Burlington Rescources Oil and Gas Company LP,22068,2012,47.52834997,-102.832076,Active,Horizontal,ND
20885,33-105-02213,Continental Resources Inc,20874,2012,48.37185948,-103.3778034,Active,Horizontal,ND
22975,33-053-04144,SM Energy Company,21240,2012,47.82006369,-103.2935345,Active,Horizontal,ND
20855,33-061-01750,Slawson Exploration Company Inc,15110,2012,47.96412367,-102.4575586,Active,Horizontal,ND
20601,33-053-03534,EOG Resources Inc,15402,2012,47.74717123,-102.7095768,Active,Horizontal,ND
24118,33-053-04493,True Oil LLC,20760,2012,47.64246409,-103.4817433,Active,Horizontal,ND
20560,33-053-03519,Burlington Rescources Oil and Gas Company LP,21170,2012,48.02303548,-102.9593874,Active,Horizontal,ND
20777,33-053-03590,Burlington Rescources Oil and Gas Company LP,20594,2012,48.08267159,-103.1353444,Active,Horizontal,ND
21290,33-053-03707,Burlington Rescources Oil and Gas Company LP,20350,2012,47.55822722,-103.5516355,Active,Horizontal,ND
23651,33-053-04349,Triangle USA Petroleum Company,21002,2012,47.8201824,-103.6535911,Active,Horizontal,ND
21965,33-053-03884,Burlington Rescources Oil and Gas Company LP,21322,2012,47.64438622,-103.1256959,Active,Horizontal,ND
22977,33-053-04146,SM Energy Company,21440,2012,47.82006996,-103.2943087,Active,Horizontal,ND
22488,33-053-04007,Burlington Rescources Oil and Gas Company LP,20695,2012,47.93360066,-102.9272881,Active,Horizontal,ND
22815,33-025-01691,Burlington Rescources Oil and Gas Company LP,20765,2012,47.5295937,-102.8088901,Active,Horizontal,ND
22675,33-053-04060,Burlington Rescources Oil and Gas Company LP,21190,2012,48.02266452,-102.9166069,Active,Horizontal,ND
22742,33-053-04072,True Oil LLC,20760,2012,47.58779757,-103.5982635,Active,Horizontal,ND
22756,33-053-04077,Burlington Rescources Oil and Gas Company LP,21193,2012,48.02300012,-102.9360649,Active,Horizontal,ND
22758,33-053-04079,Burlington Rescources Oil and Gas Company LP,21097,2012,48.023003,-102.936433,Active,Horizontal,ND
22790,33-053-04091,Burlington Rescources Oil and Gas Company LP,20010,2012,47.78708664,-102.973732,Active,Horizontal,ND
23295,33-053-04236,Burlington Rescources Oil and Gas Company LP,19184,2012,47.96388749,-102.9587637,Active,Horizontal,ND
22754,33-053-04075,Burlington Rescources Oil and Gas Company LP,21268,2012,48.02293083,-102.9282883,Active,Horizontal,ND
22755,33-053-04076,Burlington Rescources Oil and Gas Company LP,21009,2012,48.0229314,-102.9284724,Active,Horizontal,ND
21364,33-023-00757,Continental Resources Inc,19165,2012,48.69060317,-103.2629944,Active,Horizontal,ND
21249,33-105-02314,Continental Resources Inc,20060,2012,48.57686416,-102.9108155,Active,Horizontal,ND
21406,33-061-01861,EOG Resources Inc,20212,2012,47.93381433,-102.2689206,Active,Horizontal,ND
21360,33-023-00755,Continental Resources Inc,18691,2012,48.75041685,-103.1734498,Active,Horizontal,ND
23208,33-025-01778,Burlington Rescources Oil and Gas Company LP,11510,2012,47.53291659,-102.7612998,Active,Horizontal,ND
22791,33-053-04092,Burlington Rescources Oil and Gas Company LP,21865,2012,47.78708741,-102.9739152,Active,Horizontal,ND
22789,33-053-04090,Burlington Rescources Oil and Gas Company LP,21486,2012,47.78708586,-102.9735488,Active,Horizontal,ND
22967,33-025-01723,Burlington Rescources Oil and Gas Company LP,20631,2012,47.53018823,-102.7468017,Active,Horizontal,ND
21542,33-053-03788,Burlington Rescources Oil and Gas Company LP,21118,2012,47.87570348,-103.1294736,Active,Horizontal,ND
24247,33-025-01961,Burlington Rescources Oil and Gas Company LP,21851,2012,47.52873818,-102.8383306,Active,Horizontal,ND
23122,33-053-04193,SM Energy Company,21300,2012,47.82005305,-103.2989944,Active,Horizontal,ND
20550,33-053-03514,EOG Resources Inc,20210,2012,47.90680893,-102.7461055,Active,Horizontal,ND
23177,33-053-04202,Enerplus Resources USA Corp,15632,2012,47.84870394,-102.7145536,Active,Horizontal,ND
23157,33-025-01771,Marathon Oil Company,20177,2012,47.44312969,-102.4242558,Inactive,Horizontal,ND
23162,33-025-01773,Marathon Oil Company,22088,2012,47.66777286,-102.7989529,Active,Horizontal,ND
21541,33-053-03787,Burlington Rescources Oil and Gas Company LP,21058,2012,47.876935,-103.1303044,Active,Horizontal,ND
22792,33-053-04093,Burlington Rescources Oil and Gas Company LP,20160,2012,47.78708819,-102.9740984,Active,Horizontal,ND
23463,33-053-04275,Oasis Petroleum LLC,20986,2012,47.96471798,-103.5028072,Active,Horizontal,ND
22811,33-105-02599,Continental Resources Inc,20730,2012,48.25489078,-103.3800674,Active,Horizontal,ND
24377,33-105-02891,Continental Resources Inc,21000,2012,48.22568617,-103.3070676,Active,Horizontal,ND
22050,33-053-03902,Burlington Rescources Oil and Gas Company LP,20639,2012,47.78895611,-102.8804165,Active,Horizontal,ND
22776,33-013-01675,Cornerstone Natural Resources LLC,18310,2012,48.74855362,-102.3374252,Active,Horizontal,ND
23648,33-053-04346,Burlington Rescources Oil and Gas Company LP,21294,2012,47.79057003,-102.9524758,Active,Horizontal,ND
17308,33-025-00765,Burlington Rescources Oil and Gas Company LP,20813,2012,47.53226421,-102.8234942,Active,Horizontal,ND
20637,33-053-03546,Burlington Rescources Oil and Gas Company LP,14781,2012,48.02445326,-102.8769027,Active,Horizontal,ND
21485,33-025-01459,Burlington Rescources Oil and Gas Company LP,20517,2012,47.3856375,-102.7899174,Active,Horizontal,ND
20859,33-013-01573,Petro-Hunt LLC,19215,2012,48.63244195,-102.8370302,Active,Horizontal,ND
23121,33-053-04192,SM Energy Company,21170,2012,47.82004991,-103.2986073,Active,Horizontal,ND
21923,33-053-03876,Burlington Rescources Oil and Gas Company LP,20802,2012,47.61733572,-103.1591493,Active,Horizontal,ND
24119,33-053-04494,Burlington Rescources Oil and Gas Company LP,20515,2012,47.8775289,-102.907761,Active,Horizontal,ND
24120,33-053-04495,Burlington Rescources Oil and Gas Company LP,20487,2012,47.8775283,-102.9075775,Active,Horizontal,ND
23666,33-053-04557,Burlington Rescources Oil and Gas Company LP,20916,2012,47.78893949,-102.8875458,Active,Horizontal,ND
22525,33-013-01659,Cornerstone Natural Resources LLC,17746,2012,48.8357053,-102.3310873,Active,Horizontal,ND
23249,33-053-04212,Burlington Rescources Oil and Gas Company LP,20116,2012,47.84650536,-102.9166125,Active,Horizontal,ND
23250,33-053-04213,Burlington Rescources Oil and Gas Company LP,19630,2012,47.84650536,-102.9167959,Active,Horizontal,ND
22966,33-025-01722,Burlington Rescources Oil and Gas Company LP,21047,2012,47.53018797,-102.7466194,Active,Horizontal,ND
22524,33-013-01658,Cornerstone Natural Resources LLC,17393,2012,48.83570533,-102.3311496,Active,Horizontal,ND
22777,33-013-01676,Cornerstone Natural Resources LLC,17555,2012,48.74855351,-102.337363,Active,Horizontal,ND
23326,33-013-01679,Cornerstone Natural Resources LLC,18278,2012,48.74996576,-102.381203,Active,Horizontal,ND
23701,33-053-04365,Zenergy Inc,9294,2012,47.86113932,-104.0103177,Dry,Horizontal,ND
22013,33-013-01621,Cornerstone Natural Resources LLC,17720,2012,48.74996557,-102.3812687,Active,Horizontal,ND
23721,33-053-04368,Burlington Rescources Oil and Gas Company LP,21390,2012,47.64565737,-103.112692,Active,Horizontal,ND
23665,33-053-04357,Burlington Rescources Oil and Gas Company LP,20601,2012,47.78896906,-102.8948535,Active,Horizontal,ND
20689,33-053-03559,Oasis Petroleum LLC,21085,2012,47.93417067,-103.2472454,Active,Horizontal,ND
24229,33-053-04529,Burlington Rescources Oil and Gas Company LP,21040,2012,47.78852478,-102.9173918,Active,Horizontal,ND
23181,33-105-02681,Continental Resources Inc,21241,2012,48.31283735,-103.3951288,Active,Horizontal,ND
19927,33-105-02030,EOG Resources Inc,20466,2012,48.17011682,-103.9979248,Active,Horizontal,ND
21337,33-053-03723,XTO Energy Inc,21495,2012,47.79130235,-103.5133245,Active,Horizontal,ND
21338,33-053-03724,XTO Energy Inc,20466,2012,47.79130225,-103.5135078,Active,Horizontal,ND
23263,33-053-04220,Burlington Rescources Oil and Gas Company LP,20140,2012,47.96394704,-102.9453633,Active,Horizontal,ND
23262,33-053-04219,Burlington Rescources Oil and Gas Company LP,20433,2012,47.96394713,-102.9455472,Active,Horizontal,ND
23261,33-053-04218,Burlington Rescources Oil and Gas Company LP,19954,2012,47.96394721,-102.9457311,Active,Horizontal,ND
23293,33-053-04234,Burlington Rescources Oil and Gas Company LP,20281,2012,47.96377518,-102.9530519,Active,Horizontal,ND
