api,operator,direction,latitude,longitude,spudyr
05-123-31309,Noble Energy Inc,Vertical,40.60458,-104.503546,2010
05-123-29202,Noble Energy Inc,Vertical,40.272384,-104.508165,2009
05-123-29820,Bayswater Exploration & Production LLC,Vertical,40.524381,-104.514822,2009
05-123-25884,Noble Energy Inc,Vertical,40.43741,-104.396641,2008
05-123-25509,Noble Energy Inc,Vertical,40.33346,-104.55555,2008
05-123-29060,Noble Energy Inc,Vertical,40.488294,-104.377947,2009
05-123-29695,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.107497,-104.713297,2009
05-123-30703,Noble Energy Inc,Vertical,40.364135,-104.626348,2010
05-123-28162,Noble Energy Inc,Vertical,40.323241,-104.517951,2008
05-123-29106,Noble Energy Inc,Vertical,40.442445,-104.498479,2009
05-123-25740,Noble Energy Inc,Vertical,40.459112,-104.386868,2008
05-123-27307,Noble Energy Inc,Vertical,40.32556,-104.57274,2006
05-123-29264,Noble Energy Inc,Vertical,40.480793,-104.434532,2008
05-123-29253,Noble Energy Inc,Vertical,40.492158,-104.449088,2009
05-123-29527,Noble Energy Inc,Vertical,40.448423,-104.405962,2009
05-123-30694,Noble Energy Inc,Vertical,40.358837,-104.587853,2010
05-123-30985,Noble Energy Inc,Vertical,40.186656,-104.576913,2010
05-123-24298,Noble Energy Inc,Vertical,40.506517,-104.486775,2006
05-123-26788,Noble Energy Inc,Vertical,40.233891,-104.564667,2008
05-123-29086,Noble Energy Inc,Vertical,40.520761,-104.500749,2009
05-123-30044,Noble Energy Inc,Vertical,40.44868,-104.50587,2009
05-123-27181,Noble Energy Inc,Vertical,40.271067,-104.511084,2008
05-123-28064,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.105512,-104.800668,2008
05-123-25785,Noble Energy Inc,Vertical,40.452424,-104.349547,2008
05-123-29943,Noble Energy Inc,Vertical,40.287174,-104.710487,2010
05-123-29260,Noble Energy Inc,Vertical,40.483197,-104.437697,2008
05-123-29654,Noble Energy Inc,Vertical,40.316287,-104.536139,2009
05-123-24322,Noble Energy Inc,Vertical,40.48123,-104.453887,2010
05-123-25630,Noble Energy Inc,Vertical,40.455434,-104.411345,2008
05-123-29496,Noble Energy Inc,Vertical,40.512182,-104.446459,2011
05-123-29531,Noble Energy Inc,Vertical,40.311399,-104.843856,2009
05-123-29674,Noble Energy Inc,Vertical,40.404651,-104.377754,2009
05-123-28194,Noble Energy Inc,Vertical,40.520716,-104.419566,2008
05-123-29414,Noble Energy Inc,Vertical,40.488574,-104.425538,2009
05-123-29225,Noble Energy Inc,Vertical,40.305486,-104.503264,2008
05-123-29272,Noble Energy Inc,Vertical,40.490475,-104.442177,2009
05-123-29732,Noble Energy Inc,Vertical,40.399735,-104.855699,2009
05-123-27178,Noble Energy Inc,Vertical,40.459364,-104.416033,2008
05-123-29010,Noble Energy Inc,Vertical,40.520898,-104.415037,2008
05-123-29420,Noble Energy Inc,Vertical,40.452199,-104.39203,2009
05-123-30127,Noble Energy Inc,Vertical,40.415447,-104.3776,2009
05-123-29765,Noble Energy Inc,Vertical,40.395511,-104.851497,2009
05-123-29239,Noble Energy Inc,Vertical,40.492145,-104.382727,2009
05-123-29081,Noble Energy Inc,Vertical,40.19662,-104.560799,2009
05-123-24447,Noble Energy Inc,Vertical,40.19247,-104.612,2006
05-123-31799,Noble Energy Inc,Vertical,40.58541,-104.51821,2010
05-123-26536,Noble Energy Inc,Vertical,40.352562,-104.50252,2007
05-123-28198,Noble Energy Inc,Vertical,40.25119,-104.541886,2009
05-123-31159,Noble Energy Inc,Vertical,40.575,-104.61806,2010
05-113-06210,CCI Paradox Upstream LLC,Vertical,38.12067,-108.53402,2006
05-123-27338,Noble Energy Inc,Vertical,40.393418,-104.532963,2006
05-123-30173,Noble Energy Inc,Vertical,40.433632,-104.368252,2009
05-123-31318,Noble Energy Inc,Vertical,40.58589,-104.52362,2010
05-123-29489,Noble Energy Inc,Vertical,40.466834,-104.401432,2009
05-123-29696,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.111185,-104.713517,2009
05-123-29725,Noble Energy Inc,Vertical,40.399391,-104.859745,2009
05-123-29391,Noble Energy Inc,Vertical,40.283284,-104.532356,2009
05-123-26481,Noble Energy Inc,Vertical,40.178182,-104.640525,2008
05-013-06512,Encana Oil & Gas Inc,Vertical,40.10469,-105.07124,2006
05-123-25570,Noble Energy Inc,Vertical,40.554227,-104.622569,2008
05-123-31198,Noble Energy Inc,Vertical,40.57821,-104.56646,2010
05-123-25809,Noble Energy Inc,Vertical,40.477646,-104.411759,2008
05-123-29274,Noble Energy Inc,Vertical,40.486521,-104.442596,2009
05-123-29602,Noble Energy Inc,Vertical,40.3965,-104.855619,2009
05-123-22931,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.41291,-104.92818,2005
05-123-30219,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.11243,-104.800585,2010
05-123-27179,Noble Energy Inc,Vertical,40.297511,-104.522753,2008
05-123-27187,Noble Energy Inc,Vertical,40.448678,-104.473049,2008
05-123-29263,Noble Energy Inc,Vertical,40.484785,-104.439608,2008
05-123-29089,Noble Energy Inc,Vertical,40.509686,-104.495919,2009
05-123-28038,Noble Energy Inc,Vertical,40.214449,-104.513882,2009
05-123-29693,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.111215,-104.708783,2009
05-123-31164,Noble Energy Inc,Vertical,40.57463,-104.60413,2010
05-123-30280,Noble Energy Inc,Vertical,40.290176,-104.545755,2009
05-123-25377,Noble Energy Inc,Vertical,40.459323,-104.406501,2008
05-123-29564,Noble Energy Inc,Vertical,40.327428,-104.49407,2009
05-123-24340,Noble Energy Inc,Vertical,40.509697,-104.500315,2006
05-123-29302,Noble Energy Inc,Vertical,40.48641,-104.437444,2009
05-123-29481,Noble Energy Inc,Vertical,40.519467,-104.446493,2010
05-123-29247,Noble Energy Inc,Vertical,40.492002,-104.377363,2009
05-123-26658,Noble Energy Inc,Vertical,40.41751,-104.512844,2007
05-123-29673,Noble Energy Inc,Vertical,40.390148,-104.396684,2009
05-123-31051,Noble Energy Inc,Vertical,40.58238,-104.510025,2010
05-123-29004,Noble Energy Inc,Vertical,40.239373,-104.593524,2009
05-123-29554,Noble Energy Inc,Vertical,40.286945,-104.518701,2009
05-123-29254,Noble Energy Inc,Vertical,40.492276,-104.439902,2009
05-123-29692,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.103939,-104.708808,2009
05-123-29621,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.256946,-104.772234,2009
05-123-29636,Noble Energy Inc,Vertical,40.520105,-104.571384,2009
05-123-31524,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.26382,-105.005217,2010
05-123-24323,Noble Energy Inc,Vertical,40.480913,-104.458489,2010
05-123-29039,Noble Energy Inc,Vertical,40.355806,-104.582486,2009
05-123-29296,Noble Energy Inc,Vertical,40.22482,-104.53254,2009
05-123-29389,Noble Energy Inc,Vertical,40.311198,-104.768402,2010
05-123-29092,Noble Energy Inc,Vertical,40.521002,-104.505438,2009
05-123-31167,Noble Energy Inc,Vertical,40.57796,-104.57626,2010
05-123-31457,Noble Energy Inc,Vertical,40.5529,-104.59035,2010
05-123-27390,Noble Energy Inc,Vertical,40.5347,-104.56189,2006
05-123-30259,Noble Energy Inc,Vertical,40.233211,-104.532712,2010
05-123-29091,Noble Energy Inc,Vertical,40.513481,-104.491187,2009
05-123-29242,Noble Energy Inc,Vertical,40.488192,-104.382519,2009
05-123-30847,Noble Energy Inc,Vertical,40.352079,-104.677171,2010
05-123-27194,Noble Energy Inc,Vertical,40.513974,-104.392154,2008
05-123-25432,Noble Energy Inc,Vertical,40.282399,-104.481537,2008
05-123-25940,Noble Energy Inc,Vertical,40.42849,-104.493479,2007
05-123-28142,Noble Energy Inc,Vertical,40.510542,-104.425083,2008
05-123-29490,Noble Energy Inc,Vertical,40.466624,-104.411551,2009
05-123-29419,Noble Energy Inc,Vertical,40.455679,-104.377943,2009
05-123-30939,Noble Energy Inc,Vertical,40.315842,-104.508923,2010
05-123-26944,Noble Energy Inc,Vertical,40.300787,-104.7926,2008
05-123-29530,Noble Energy Inc,Vertical,40.441415,-104.396483,2009
05-123-29300,Noble Energy Inc,Vertical,40.481031,-104.38284,2009
05-123-25138,Noble Energy Inc,Vertical,40.511337,-104.48418,2010
05-123-30692,Noble Energy Inc,Vertical,40.225711,-104.542209,2010
05-123-29305,Noble Energy Inc,Vertical,40.481277,-104.377906,2009
05-123-31297,Noble Energy Inc,Vertical,40.59694,-104.49005,2010
05-123-25471,Noble Energy Inc,Vertical,40.487919,-104.637713,2009
05-123-29240,Noble Energy Inc,Vertical,40.492036,-104.387613,2009
05-123-29309,Noble Energy Inc,Vertical,40.484746,-104.387591,2009
05-123-29627,Noble Energy Inc,Vertical,40.311266,-104.783232,2009
05-123-30200,Noble Energy Inc,Vertical,40.22161,-104.518664,2009
05-123-26969,Noble Energy Inc,Vertical,40.600256,-104.528378,2010
05-123-31488,Noble Energy Inc,Vertical,40.585892,-104.537935,2010
05-123-30110,Noble Energy Inc,Vertical,40.567534,-104.580574,2009
05-123-32263,Noble Energy Inc,Vertical,40.516174,-104.446481,2010
05-123-29271,Noble Energy Inc,Vertical,40.482969,-104.441726,2008
05-123-27157,Noble Energy Inc,Vertical,40.274701,-104.511087,2008
05-123-32256,Noble Energy Inc,Vertical,40.482981,-104.46021,2010
05-123-26655,Noble Energy Inc,Vertical,40.366,-104.62021,2007
05-123-30941,Noble Energy Inc,Vertical,40.312978,-104.508936,2010
05-123-29185,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.178345,-104.663951,2008
05-123-29256,Noble Energy Inc,Vertical,40.488184,-104.439916,2009
05-123-29812,Noble Energy Inc,Vertical,40.3131,-104.531503,2009
05-123-29061,Noble Energy Inc,Vertical,40.484685,-104.378115,2009
05-123-29390,Noble Energy Inc,Vertical,40.287208,-104.536534,2009
05-123-29501,Noble Energy Inc,Vertical,40.35615,-104.59271,2009
05-123-31885,Noble Energy Inc,Vertical,40.521342,-104.453597,2010
05-123-22828,PDC Energy Inc,Vertical,40.431667,-104.606389,2005
05-123-27197,Noble Energy Inc,Vertical,40.513838,-104.381493,2008
05-123-29085,Noble Energy Inc,Vertical,40.520866,-104.491154,2009
05-123-29087,Noble Energy Inc,Vertical,40.520854,-104.495902,2009
05-123-29529,Noble Energy Inc,Vertical,40.448132,-104.397337,2009
05-045-07127,WPX Energy Rocky Mountain LLC,Vertical,39.467348,-108.079401,1997
05-123-29859,Noble Energy Inc,Vertical,40.286943,-104.724895,2009
05-123-29858,Noble Energy Inc,Vertical,40.282848,-104.710475,2010
05-123-29028,Noble Energy Inc,Vertical,40.236479,-104.504047,2009
05-123-31317,Noble Energy Inc,Vertical,40.58956,-104.5092,2010
05-123-29650,Noble Energy Inc,Vertical,40.307842,-104.782006,2009
05-123-29938,Noble Energy Inc,Vertical,40.221884,-104.527169,2009
05-123-27115,Noble Energy Inc,Vertical,40.246688,-104.555994,2008
05-123-27162,Noble Energy Inc,Vertical,40.287302,-104.503809,2008
05-123-26328,Noble Energy Inc,Vertical,40.527314,-104.609372,2010
05-123-31251,Noble Energy Inc,Vertical,40.60461,-104.49878,2010
05-123-30116,Noble Energy Inc,Vertical,40.571123,-104.571082,2009
05-123-31319,Noble Energy Inc,Vertical,40.58598,-104.509297,2010
05-123-26849,Noble Energy Inc,Vertical,40.53518,-104.748994,2010
05-123-27111,Great Western Oil & Gas LLC,Vertical,40.29977,-104.87924,2010
05-123-26875,Noble Energy Inc,Vertical,40.308821,-104.536217,2009
05-123-29304,Noble Energy Inc,Vertical,40.48158,-104.391861,2009
05-123-25575,Noble Energy Inc,Vertical,40.28398,-104.540307,2009
05-123-30551,Noble Energy Inc,Vertical,40.56043,-104.55688,2010
05-123-29671,Noble Energy Inc,Vertical,40.386188,-104.400712,2009
05-045-07454,WPX Energy Rocky Mountain LLC,Vertical,39.512388,-108.131697,2000
05-123-26659,Noble Energy Inc,Vertical,40.417473,-104.522294,2007
05-123-29415,Noble Energy Inc,Vertical,40.462762,-104.377553,2009
05-123-29259,Noble Energy Inc,Vertical,40.48119,-104.439829,2008
05-123-26052,Noble Energy Inc,Vertical,40.303559,-104.402336,2007
05-123-29611,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.129782,-104.695725,2009
05-123-31917,Noble Energy Inc,Vertical,40.453368,-104.625458,2010
05-123-30172,Noble Energy Inc,Vertical,40.430211,-104.36855,2009
05-123-26323,Noble Energy Inc,Vertical,40.426724,-104.430637,2007
05-045-08197,Encana Oil & Gas Inc,Vertical,39.42298,-107.63918,2002
05-123-22313,Noble Energy Inc,Vertical,40.359149,-104.625465,2004
05-123-29257,Noble Energy Inc,Vertical,40.488185,-104.434971,2009
05-123-22807,PDC Energy Inc,Vertical,40.278889,-104.806389,2005
05-123-23636,PDC Energy Inc,Vertical,40.432222,-104.559722,2006
05-123-27403,Noble Energy Inc,Vertical,40.19835,-104.62359,2006
05-123-29857,Noble Energy Inc,Vertical,40.304998,-104.80075,2009
05-123-29437,Noble Energy Inc,Vertical,40.487639,-104.57241,2010
05-123-30174,Noble Energy Inc,Vertical,40.434247,-104.373343,2009
05-123-29278,Noble Energy Inc,Vertical,40.320185,-104.513187,2009
05-123-29669,Noble Energy Inc,Vertical,40.397845,-104.857938,2009
05-123-29676,Noble Energy Inc,Vertical,40.401304,-104.377296,2009
05-123-23957,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.1055,-104.87178,2006
05-123-30476,Noble Energy Inc,Vertical,40.419376,-104.39722,2009
05-045-07131,WPX Energy Rocky Mountain LLC,Vertical,39.467706,-108.106399,1997
05-123-29411,Noble Energy Inc,Vertical,40.275634,-104.6583,2009
05-123-23887,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.113205,-104.900214,2006
05-123-32375,Noble Energy Inc,Vertical,40.35212,-104.626737,2010
05-123-29493,Noble Energy Inc,Vertical,40.477642,-104.396499,2009
05-123-23689,PDC Energy Inc,Vertical,40.359718,-104.540765,2006
05-123-29409,Noble Energy Inc,Vertical,40.293245,-104.782398,2009
05-123-29485,Noble Energy Inc,Vertical,40.513993,-104.444067,2010
05-123-31301,Noble Energy Inc,Vertical,40.60418,-104.48992,2010
05-123-27026,Noble Energy Inc,Vertical,40.352054,-104.648995,2008
05-123-29854,Noble Energy Inc,Vertical,40.304949,-104.796539,2009
05-123-30550,Noble Energy Inc,Vertical,40.5602,-104.561856,2010
05-123-30111,Noble Energy Inc,Vertical,40.57114,-104.57581,2009
05-045-07695,Vanguard Operating LLC,Vertical,39.496143,-107.66904,2001
05-123-29416,Noble Energy Inc,Vertical,40.46246,-104.387191,2009
05-123-31470,Noble Energy Inc,Vertical,40.59657,-104.53286,2010
05-123-25616,Noble Energy Inc,Vertical,40.409291,-104.578788,2005
05-123-30614,Noble Energy Inc,Vertical,40.320466,-104.541502,2010
05-123-27180,Noble Energy Inc,Vertical,40.271076,-104.515819,2008
05-045-08040,Encana Oil & Gas Inc,Vertical,39.390691,-107.70161,2002
05-123-29397,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.243336,-104.839764,2008
05-045-07002,WPX Energy Rocky Mountain LLC,Vertical,39.520256,-107.904838,1995
05-123-24123,Great Western Oil & Gas LLC,Vertical,40.45481,-104.87378,2007
05-123-23389,Noble Energy Inc,Vertical,40.3233,-104.52257,2005
05-045-06827,WPX Energy Rocky Mountain LLC,Vertical,39.482472,-108.120272,1997
05-123-25676,Noble Energy Inc,Vertical,40.269248,-104.499688,2008
05-045-07040,Encana Oil & Gas Inc,Vertical,39.455247,-107.708476,1995
05-123-30761,Extraction Oil & Gas LLC,Vertical,40.90572,-104.10365,2009
05-123-29482,Noble Energy Inc,Vertical,40.517612,-104.448838,2010
05-123-23484,Great Western Oil & Gas LLC,Vertical,40.45939,-104.86328,2006
05-123-29741,PDC Energy Inc,Vertical,40.43228,-104.62483,2010
05-123-24320,Noble Energy Inc,Vertical,40.483185,-104.456323,2010
05-123-25109,Noble Energy Inc,Vertical,40.432113,-104.389346,2007
05-123-29672,Noble Energy Inc,Vertical,40.386529,-104.396486,2009
05-123-22123,PDC Energy Inc,Vertical,40.493212,-104.694111,2004
05-123-21974,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.16593,-104.67581,2004
05-123-25462,Noble Energy Inc,Vertical,40.331902,-104.752282,2009
05-123-25287,Noble Energy Inc,Vertical,40.422876,-104.623894,2008
05-123-29431,Noble Energy Inc,Vertical,40.276632,-104.654091,2009
05-123-31184,Noble Energy Inc,Vertical,40.5781,-104.58036,2010
05-123-24282,Great Western Oil & Gas LLC,Vertical,40.463,-104.85378,2007
05-123-23491,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.29739,-104.9355,2006
05-123-23638,PDC Energy Inc,Vertical,40.29573,-104.68972,2006
05-123-25724,Noble Energy Inc,Vertical,40.470186,-104.411219,2008
05-123-31161,Noble Energy Inc,Vertical,40.57503,-104.60893,2010
05-123-30616,Noble Energy Inc,Vertical,40.59328,-104.51424,2010
05-103-10902,Koch Exploration,Vertical,40.144996,-108.203575,2007
05-045-07083,WPX Energy Rocky Mountain LLC,Vertical,39.452657,-107.82417,1997
05-123-29826,Noble Energy Inc,Vertical,40.283544,-104.725711,2009
05-123-27174,Bayswater Exploration & Production LLC,Vertical,40.48781,-104.56694,2008
05-123-25729,Noble Energy Inc,Vertical,40.399252,-104.559793,2008
05-045-07508,WPX Energy Rocky Mountain LLC,Vertical,39.463249,-108.057723,2000
05-123-30158,Noble Energy Inc,Vertical,40.41524,-104.391785,2009
05-123-23710,PDC Energy Inc,Vertical,40.487833,-104.680875,2006
05-013-06507,Encana Oil & Gas Inc,Vertical,40.082086,-105.063331,2005
05-123-26919,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.315787,-104.891032,2008
05-045-07442,WPX Energy Rocky Mountain LLC,Vertical,39.464097,-108.069977,1999
05-123-24045,Noble Energy Inc,Vertical,40.48079,-104.50072,2008
05-123-23310,Encana Oil & Gas Inc,Vertical,40.248828,-104.665548,2006
05-045-09322,Caerus Piceance LLC,Vertical,39.488379,-108.166317,2004
05-123-29150,Noble Energy Inc,Vertical,40.297848,-104.555696,2008
05-123-25595,PDC Energy Inc,Vertical,40.374268,-104.559313,2004
05-123-22675,Encana Oil & Gas Inc,Vertical,40.093589,-105.010415,2005
05-123-23729,PDC Energy Inc,Vertical,40.352084,-104.530865,2006
05-045-07120,WPX Energy Rocky Mountain LLC,Vertical,39.474223,-108.111993,1997
05-123-24888,Noble Energy Inc,Vertical,40.37174,-104.74456,2007
05-123-29042,Bayswater Exploration & Production LLC,Vertical,40.51375,-104.63304,2008
05-123-25381,Noble Energy Inc,Vertical,40.458877,-104.39711,2008
05-045-06987,WPX Energy Rocky Mountain LLC,Vertical,39.488811,-108.064513,1995
05-045-09562,Encana Oil & Gas Inc,Vertical,39.3923,-108.04984,2004
05-045-07092,WPX Energy Rocky Mountain LLC,Vertical,39.475675,-108.083602,1996
05-123-21771,PDC Energy Inc,Vertical,40.397045,-104.500909,2004
05-001-09662,Barret Bill Corp,Vertical,39.83212,-104.60506,2011
05-123-20832,Encana Oil & Gas Inc,Vertical,40.188367,-104.902724,2002
05-123-20838,Encana Oil & Gas Inc,Vertical,40.162668,-104.912057,2002
05-123-22069,PDC Energy Inc,Vertical,40.315643,-104.682187,2004
05-123-22016,Encana Oil & Gas Inc,Vertical,40.176544,-104.92126,2004
05-123-35009,Synergy Resources,Vertical,40.331344,-104.984967,2012
05-123-26466,Noble Energy Inc,Vertical,40.417253,-104.503073,2007
05-123-25435,Noble Energy Inc,Vertical,40.283347,-104.475427,2008
05-045-07143,Vanguard Operating LLC,Vertical,39.492362,-107.585138,1997
05-123-30882,Noble Energy Inc,Vertical,40.14003,-104.577468,2010
05-045-07743,WPX Energy Rocky Mountain LLC,Vertical,39.472246,-108.070475,2001
05-123-26560,Noble Energy Inc,Vertical,40.397827,-104.425085,2008
05-123-29273,Noble Energy Inc,Vertical,40.48744,-104.446569,2009
05-123-26521,Noble Energy Inc,Vertical,40.404485,-104.41553,2008
05-045-07437,WPX Energy Rocky Mountain LLC,Vertical,39.47283,-108.032516,1999
05-045-07369,WPX Energy Rocky Mountain LLC,Vertical,39.455244,-107.833872,1999
05-123-25751,Noble Energy Inc,Vertical,40.455646,-104.392869,2008
05-123-24935,Noble Energy Inc,Vertical,40.330318,-104.531843,2007
05-123-23730,PDC Energy Inc,Vertical,40.35194,-104.54035,2006
05-123-24273,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.02444,-104.94495,2007
05-123-26759,Noble Energy Inc,Vertical,40.323331,-104.527899,2008
05-123-29038,Noble Energy Inc,Vertical,40.301447,-104.560569,2008
05-123-26708,Noble Energy Inc,Vertical,40.301814,-104.579283,2008
05-123-25579,Noble Energy Inc,Vertical,40.272684,-104.726006,2008
05-123-21775,PDC Energy Inc,Vertical,40.38234,-104.580964,2004
05-103-10374,Koch Exploration,Vertical,40.107086,-108.224261,2004
05-045-07104,WPX Energy Rocky Mountain LLC,Vertical,39.475524,-108.114796,1997
05-123-26526,Noble Energy Inc,Vertical,40.397857,-104.415663,2008
05-045-07668,Vanguard Operating LLC,Vertical,39.493099,-107.678315,2001
05-123-26436,Noble Energy Inc,Vertical,40.46104,-104.503037,2007
05-123-24500,Kerr-McGee Oil & Gas Onshore LP,Vertical,40.20912,-104.78406,2007
