api_number,incident_id,year,spudyr,LifeYear,direction,operator,latitude,longitude,pathway,leak_over,pathway_detail,cause,material,material_detail,volume_gal,waterimpact,contained,state
30-015-39387,nJMW1335337210,2013,2011,2,Horizontal,COG Operating LLC,32.6104851,-103.8988647,Separator,NA,Gasket,Equipment Failure,Oil & Saltwater,Unknown,1050,No,Yes,NM
30-015-39393,nJMW1319349423,2013,2011,2,Horizontal,Devon Energy Production Company,32.65179,-103.89844,Transport,NA,Loading/Unloading,Human Error,Crude Oil,Unknown,1932,No,Unknown,NM
30-015-39404,nJMW1234247553,2012,2012,0,Horizontal,COG Operating LLC,32.0941544,-104.1117859,Tank,NA,Valve,Human Error,Saltwater,Unknown,504,No,No,NM
30-015-39404,nJMW1301648983,2012,2012,0,Horizontal,COG Operating LLC,32.0941544,-104.1117859,Tank,Overflow,Valve,Equipment Failure,Crude Oil,Unknown,6300,No,Yes,NM
30-015-39437,nAB1425249077,2014,2012,2,Horizontal,OXY USA Inc,32.3680573,-103.7559509,Flowline,Leak,Unknown,Equipment Failure,Gasoline,Unknown,NA,No,Unknown,NM
30-015-39458,nJMW1303853348,2013,2012,1,Horizontal,Mewbourne Oil Company,32.7243652,-103.9850769,Stuffing Box,Leak,Unknown,Unknown,Crude Oil,Unknown,420,No,Yes,NM
30-015-39486,nJMW1326653626,2013,2012,1,Horizontal,BOPCO LP,32.208107,-103.8566818,Tank,Overflow,Unknown,Unknown,Saltwater,Unknown,2100,No,No,NM
30-015-39508,nAB1435732889,2014,2011,3,Horizontal,BOPCO LP,32.1240044,-103.8539963,Flare,NA,Valve,Equipment Failure,Crude Oil,Unknown,336,No,No,NM
30-015-39508,nJMW1323449477,2013,2011,2,Horizontal,BOPCO LP,32.1240044,-103.8539963,Transport,NA,Loading/Unloading,Human Error,Saltwater,Unknown,1764,No,Yes,NM
30-015-39509,nMLB1300932604,2012,2012,1,Horizontal,CHEVRON USA Inc,32.928964,-104.154136,Stuffing Box,NA,Unknown,Equipment Failure,Crude Oil,Unknown,210,No,Unknown,NM
30-015-39511,nHMP1414935465,2014,2012,2,Horizontal,Yates Petroleum Corp,32.6140633,-104.0187988,Tank,Overflow,Pump,Equipment Failure,Saltwater,Unknown,10920,No,Yes,NM
30-015-39545,nHMP1410140947,2014,2011,2,Horizontal,Mewbourne Oil Company,32.5798683,-104.4997025,Heater Treater,Leak,Sight Glass,Equipment Failure,Oil & Saltwater,Unknown,3780,No,No,NM
30-015-39585,nJMW1308640545,2013,2012,0,Horizontal,COG Operating LLC,32.1364784,-104.1343307,Tank,Overflow,Unknown,Unknown,Crude Oil,Unknown,840,No,Yes,NM
30-015-39673,nJMW1328031435,2013,2011,2,Horizontal,Yates Petroleum Corp,32.5534859,-104.2268219,Tank,Leak,Vandalism,Human Error,Oil & Saltwater,Unknown,7560,No,Unknown,NM
30-015-39712,nJMW1335253463,2013,2011,2,Horizontal,COG Operating LLC,32.6804886,-103.8290176,Free Water Knockout,NA,Gasket,Equipment Failure,Crude Oil,Unknown,378,No,Unknown,NM
30-015-39720,nJMW1401637206,2013,2013,1,Horizontal,COG Operating LLC,32.682972,-104.3817902,Separator,NA,Sight Glass,Equipment Failure,Oil & Saltwater,Unknown,378,No,Yes,NM
30-015-39801,nHMP1409130181,2014,2014,0,Horizontal,Yates Petroleum Corp,32.6114807,-104.0192947,Blowout,NA,Unknown,Unknown,Saltwater,Unknown,3150,No,No,NM
30-015-39815,nAB1433955125,2014,2012,3,Horizontal,COG Operating LLC,32.6943321,-104.4119949,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,4200,No,No,NM
30-015-39815,nJMW1326238433,2013,2012,2,Horizontal,COG Operating LLC,32.6943321,-104.4119949,Heater Treater,Leak,Gasket,Equipment Failure,Crude Oil,Unknown,1260,No,Unknown,NM
30-015-39830,nAB1426251591,2014,2014,0,Horizontal,Yates Petroleum Corp,32.4515038,-103.7238846,Pit,Overflow,Unknown,Unknown,Saltwater,Unknown,2730,No,Unknown,NM
30-015-39831,nAB1428737173,2014,2012,2,Horizontal,OXY USA Inc,32.254528,-103.775629,Tank,Overflow,Unknown,Equipment Failure,Crude Oil,Unknown,5040,No,Yes,NM
30-015-39839,nJMW1231137859,2012,2012,0,Horizontal,SM Energy Company,32.6110992,-104.053138,Flowline,Leak,Unknown,Human Error,Saltwater,Unknown,630,No,Unknown,NM
30-015-39844,nJMW1301656219,2012,2012,1,Horizontal,CAZA Operating LLC,32.2825584,-104.1757355,Transport,NA,Loading/Unloading,Human Error,Oil & Saltwater,Unknown,2940,No,Unknown,NM
30-015-39930,nHMP1411832156,2014,2012,1,Horizontal,BOPCO LP,32.1927986,-103.7801666,Flare,NA,Unknown,Human Error,Crude Oil,Unknown,420,No,No,NM
30-015-39993,nMLB1211627407,2012,2012,0,Horizontal,Murchison Oil & Gas Inc,32.1521263,-104.2609253,Pit,Overflow,Heavy Rain ,Environmental Conditions,Drilling Waste,Unknown,210,No,No,NM
30-015-39999,nJMW1309542382,2013,2012,1,Horizontal,COG Operating LLC,32.0488815,-104.1021042,Heater Treater,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,840,No,Yes,NM
30-015-40050,nJMW1303940453,2013,2012,1,Horizontal,OXY USA WTP Limited Partnership,32.6994057,-103.9155121,Separator,NA,Valve,Equipment Failure,Crude Oil,Unknown,252,No,No,NM
30-015-40050,nJMW1305641244,2013,2012,1,Horizontal,OXY USA WTP Limited Partnership,32.6994057,-103.9155121,Separator,NA,Valve,Equipment Failure,Crude Oil,Unknown,252,No,No,NM
30-015-40058,nJMW1316554192,2013,2012,1,Horizontal,COG Operating LLC,32.6976662,-104.4332275,Flowline,Leak,Corrosion,Equipment Failure,Oil & Saltwater,Unknown,630,No,Yes,NM
30-015-40070,nJMW1225639143,2012,2012,0,Horizontal,OXY USA WTP Limited Partnership,32.102707,-103.159026,Tank,Leak,Corrosion,Equipment Failure,Oil & Saltwater,Unknown,4620,No,Unknown,NM
30-015-40071,nJMW1330447653,2013,2012,1,Horizontal,OXY USA WTP Limited Partnership,32.32794,-104.10162,Tank,Overflow,Line Plugged,Equipment Failure,Crude Oil,Unknown,4620,No,Unknown,NM
30-015-40127,nMLB1234825879,2012,2012,0,Horizontal,Yates Petroleum Corp,32.4589272,-103.7239838,Transport,NA,Loading/Unloading,Human Error,Crude Oil,Unknown,1680,No,Yes,NM
30-015-40155,nHMP1410122419,2014,2012,2,Horizontal,BOPCO LP,32.1806602,-103.8538361,Wellhead,NA,Valve,Human Error,Oil & Saltwater,Unknown,840,No,No,NM
30-015-40161,nAB1422327702,2014,2012,2,Horizontal,Yates Petroleum Corp,32.7272758,-104.3967056,Tank,Overflow,Pump,Equipment Failure,Saltwater,Unknown,630,No,Yes,NM
30-015-40161,nJMW1300838151,2012,2012,0,Horizontal,Yates Petroleum Corp,32.7272758,-104.3967056,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,5040,No,Unknown,NM
30-015-40161,nJMW1315048005,2013,2012,1,Horizontal,Yates Petroleum Corp,32.7272758,-104.3967056,Flowline,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,630,No,Unknown,NM
30-015-40253,nJMW1402941819,2014,2012,1,Horizontal,COG Operating LLC,32.6227303,-103.9164886,Wellhead,NA,Fitting,Equipment Failure,Oil & Saltwater,Unknown,840,No,Unknown,NM
30-015-40261,nJMW1334342099,2013,2012,2,Horizontal,BOPCO LP,32.2096901,-103.8192291,Tank,Overflow,Unknown,Unknown,Oil & Saltwater,Unknown,3276,No,No,NM
30-015-40287,nJMW1302430767,2013,2012,0,Horizontal,Mewbourne Oil Company,32.1858292,-104.0162964,Blowout,NA,Unknown,Equipment Failure,Crude Oil,Unknown,84,No,No,NM
30-015-40301,nAB1422337133,2014,2013,1,Horizontal,Mewbourne Oil Company,32.6529655,-104.4329605,Well Casing,NA,Valve,Human Error,Oil & Saltwater,Unknown,1050,No,Yes,NM
30-015-40358,nAB1427530587,2014,2012,2,Horizontal,COG Operating LLC,32.8538513,-104.0541229,Transport,NA,Loading/Unloading,Unknown,Crude Oil,Unknown,462,No,Yes,NM
30-015-40385,nJMW1321251559,2013,2012,1,Horizontal,Devon Energy Production Company,32.1239395,-103.7380219,Flowline,Leak,Unknown,Human Error,Saltwater,Unknown,4200,No,Yes,NM
30-015-40440,nAB1430851048,2014,2012,2,Horizontal,COG Operating LLC,32.1072426,-103.9446487,Tank,Leak,lightning,Environmental Conditions,Saltwater,Unknown,5040,No,Yes,NM
30-015-40447,nAB1421036589,2014,2012,2,Horizontal,BOPCO LP,32.1519814,-103.8193283,Tank,NA,Unknown,Equipment Failure,Oil & Saltwater,Unknown,840,No,No,NM
30-015-40447,nAB1421039130,2014,2012,2,Horizontal,BOPCO LP,32.1519814,-103.8193283,Unknown,NA,Valve,Equipment Failure,Crude Oil,Unknown,336,No,No,NM
30-015-40447,nAB1432439096,2014,2012,2,Horizontal,BOPCO LP,32.1519814,-103.8193283,Flare,NA,Unknown,Equipment Failure,Crude Oil,Unknown,1092,No,No,NM
30-015-40447,nAB1433050646,2014,2012,2,Horizontal,BOPCO LP,32.1519814,-103.8193283,Flare,NA,Unknown,Equipment Failure,Crude Oil,Unknown,4410,No,No,NM
30-015-40468,nJMW1309854309,2013,2012,0,Horizontal,Apache Corp,32.8505211,-103.8999176,Blowout Preventer,Overflow,Unknown,Unknown,Saltwater,Unknown,420,No,Unknown,NM
30-015-40518,nJMW1331940873,2013,2012,1,Horizontal,Devon Energy Production Company,32.54333,-104.17394,Flowline,Leak,Valve,Equipment Failure,Saltwater,Unknown,8400,No,No,NM
30-015-40520,nHMP1407133956,2014,2012,1,Horizontal,BOPCO LP,32.2110901,-103.9058456,Transport,NA,Illegal Dumping,Human Error,Saltwater,Unknown,5460,No,Yes,NM
30-015-40538,nAB1423249455,2014,2012,2,Horizontal,COG Production LLC,32.2237053,-103.7245255,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,2940,No,No,NM
30-015-40538,nJMW1232155041,2012,2012,0,Horizontal,COG Production LLC,32.2237053,-103.7245255,Tank,Overflow,Unknown,Human Error,Crude Oil,Unknown,3360,No,Yes,NM
30-015-40583,nJMW1321836233,2013,2013,0,Horizontal,Devon Energy Production Company,32.63676,-104.07037,Tank,NA,Unknown,Unknown,Saltwater,Unknown,NA,No,Unknown,NM
30-015-40693,nHMP1416430522,2014,2012,1,Horizontal,Devon Energy Production Company,32.51196,-104.16743,Tank,Leak,Unknown,Equipment Failure,Saltwater,Unknown,210,No,Yes,NM
30-015-40710,nAB1421832563,2014,2013,1,Horizontal,BOPCO LP,32.1130447,-103.9149399,Free Water Knockout,NA,Gasket,Equipment Failure,Oil & Saltwater,Unknown,17640,No,No,NM
30-015-40786,nJMW1308633738,2013,2013,0,Horizontal,Devon Energy Production Company,32.4395447,-103.7625122,Tank,Leak,Unknown,Equipment Failure,Saltwater,Unknown,14700,No,No,NM
30-015-40814,nJMW1324632667,2013,2013,0,Horizontal,COG Operating LLC,32.6976433,-104.4286118,Well Communication,NA,Unknown,Human Error,Hydraulic Fracture Solution,Unknown,98280,No,Yes,NM
30-015-40816,nAB1433650924,2014,2012,2,Horizontal,COG Production LLC,32.035183,-104.0792542,Heater Treater,Leak,Gasket,Equipment Failure,Oil & Saltwater,Unknown,3990,No,Yes,NM
30-015-40925,nHMP1407641879,2014,2013,1,Horizontal,COG Operating LLC,32.6687469,-104.3944321,Flowline,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,2100,No,Yes,NM
30-015-40946,nAB1425926900,2014,2013,2,Horizontal,COG Production LLC,32.0352135,-104.0392075,Tank,Leak,Nipple,Equipment Failure,Oil & Saltwater,Unknown,10626,No,Yes,NM
30-015-40962,nHMP1409135761,2014,2013,0,Horizontal,Yates Petroleum Corp,32.6804466,-103.8669128,Flowline,Leak,Valve,Human Error,Crude Oil,Unknown,420,No,Yes,NM
30-015-41073,nJMW1400249936,2013,2013,1,Horizontal,OXY USA Inc,32.19446,-103.9873491,Tank,NA,Valve,Human Error,Crude Oil,Unknown,630,No,Yes,NM
30-015-41090,nHMP1419945153,2014,2013,1,Horizontal,Devon Energy Production Company,32.2104,-104.193602,Unknown,NA,Valve,Equipment Failure,Saltwater,Unknown,630,No,Unknown,NM
30-015-41094,nAB1421328179,2014,2013,1,Horizontal,COG Operating LLC,32.1668892,-104.1299591,Separator,Leak,Gasket,Equipment Failure,Oil & Saltwater,Unknown,504,No,No,NM
30-015-41106,nHMP1408631594,2014,2013,0,Horizontal,Devon Energy Production Company,32.6502686,-103.8478317,Flowline,Leak,Unknown,Equipment Failure,Oil & Saltwater,Unknown,840,No,No,NM
30-015-41124,nAB1424127656,2014,2013,1,Horizontal,Mewbourne Oil Company,32.1523514,-104.1021347,Tank,Overflow,Pump,Equipment Failure,Saltwater,Unknown,27300,No,No,NM
30-015-41124,nAB1428950747,2014,2013,1,Horizontal,Mewbourne Oil Company,32.1523514,-104.1021347,Tank,Overflow,Pump,Equipment Failure,Saltwater,Unknown,18060,No,No,NM
30-015-41129,nHMP1408441789,2014,2013,1,Horizontal,COG Operating LLC,32.0343208,-104.3346329,Tank,NA,Valve,Human Error,Saltwater,Unknown,6300,No,Yes,NM
30-015-41136,nJMW1400340759,2013,2013,0,Horizontal,BOPCO LP,32.1974754,-103.7724075,Pump,NA,Flange,Equipment Failure,Saltwater,Unknown,7560,No,No,NM
30-015-41158,nAB1432450261,2014,2013,1,Horizontal,Yates Petroleum Corp,32.0657921,-104.2532959,Tank,Overflow,Power Outage,Equipment Failure,Saltwater,Unknown,3360,No,Yes,NM
30-015-41158,nJMW1323448295,2013,2013,0,Horizontal,Yates Petroleum Corp,32.0657921,-104.2532959,Tank,Leak,Unknown,Equipment Failure,Crude Oil,Unknown,420,No,Yes,NM
30-015-41159,nJMW1325447866,2013,2013,0,Horizontal,Devon Energy Production Company,32.6445856,-103.8492635,Tank,Leak,Unknown,Equipment Failure,Hydraulic Fracture Solution,Acid,7014,No,No,NM
30-015-41185,nJMW1333031416,2013,2013,0,Horizontal,BOPCO LP,32.1357918,-103.8252029,Flowline,Leak,Fitting,Equipment Failure,Saltwater,Unknown,2730,No,No,NM
30-015-41185,nJMW1402855518,2014,2013,0,Horizontal,BOPCO LP,32.1357918,-103.8252029,Flare,NA,Valve,Equipment Failure,Oil & Saltwater,Unknown,1470,No,No,NM
30-015-41246,nAB1428139099,2014,2013,1,Horizontal,BOPCO LP,32.1792526,-103.8703461,Flare,NA,Vessel,Equipment Failure,Crude Oil,Unknown,210,No,No,NM
30-015-41247,nAB1434939612,2014,2013,1,Horizontal,Yates Petroleum Corp,32.7094269,-103.9845886,Tank,NA,High Wind,Environmental Conditions,Saltwater,Unknown,6300,No,Yes,NM
30-015-41247,nHMP1417841745,2014,2013,1,Horizontal,Yates Petroleum Corp,32.7094269,-103.9845886,Tank,Overflow,Unknown,Unknown,Crude Oil,Unknown,798,No,Yes,NM
30-015-41281,nHMP1406527038,2014,2013,0,Horizontal,BOPCO LP,32.2138481,-103.9200058,Pump,Leak,Unknown,Unknown,Saltwater,Unknown,1890,No,No,NM
30-015-41283,nAB1435729198,2014,2013,2,Horizontal,COG Operating LLC,32.0361938,-104.2317047,Tank,Overflow,Unknown,Equipment Failure,Crude Oil,Unknown,630,No,Yes,NM
30-015-41344,nHMP1416349902,2014,2014,0,Horizontal,Occidental Permian LTD,32.3299561,-103.8306274,Tank,Leak,Unknown,Human Error,Saltwater,Unknown,1890,No,No,NM
30-015-41381,nAB1422341439,2014,2014,0,Horizontal,RKI Exploration & Production LLC,32.0489464,-103.8974533,Blender,NA,Valve,Equipment Failure,Hydraulic Fracture Solution,Gelled Brine (Frac Fluid),29400,No,No,NM
30-015-41394,nAB1430856630,2014,2013,1,Horizontal,Mewbourne Oil Company,32.7101135,-103.9673691,Tank,Leak,Vandalism,Human Error,Crude Oil,Unknown,2940,No,Yes,NM
30-015-41418,nJMW1334732534,2013,2013,0,Horizontal,Cimarex Energy Company,32.137111,-104.230089,Flowline,Leak,Fitting,Equipment Failure,Saltwater,Unknown,420,No,No,NM
30-015-41442,nHMP1408449795,2014,2014,0,Horizontal,COG Operating LLC,32.0332832,-104.1192017,Tank,Leak,Fitting,Human Error,Saltwater,Unknown,4830,No,Yes,NM
30-015-41442,nJMW1326040559,2013,2014,0,Horizontal,COG Operating LLC,32.0332832,-104.1192017,Pump,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,1050,No,Yes,NM
30-015-41462,nAB1421242205,2014,2013,1,Horizontal,COG Operating LLC,32.6682816,-104.3772125,Flowline,Leak,Fitting,Equipment Failure,Oil & Saltwater,Unknown,3780,No,Unknown,NM
30-015-41462,nHMP1408436341,2014,2013,0,Horizontal,COG Operating LLC,32.6682816,-104.3772125,Free Water Knockout,NA,Fitting,Equipment Failure,Crude Oil,Unknown,2310,No,Yes,NM
30-015-41463,nAB1501442511,2014,2013,1,Horizontal,COG Operating LLC,32.6829224,-104.370895,Flowline,Leak,Unknown,Equipment Failure,Oil & Saltwater,Unknown,4704,No,Yes,NM
30-015-41488,nAB1425955901,2014,2013,1,Horizontal,OXY USA Inc,32.22530722,-103.9822222,Flare,NA,Compressor,Equipment Failure,Gasoline,Unknown,NA,No,Unknown,NM
30-015-41488,nAB1434442192,2014,2013,0,Horizontal,OXY USA Inc,32.22530722,-103.9822222,Flare,NA,Unknown,Equipment Failure,Gasoline,Unknown,NA,No,Unknown,NM
30-015-41508,nJMW1400348209,2013,2013,0,Horizontal,SM Energy Company,32.6231337,-104.0551282,Blowout Preventer,NA,Unknown,Equipment Failure,Crude Oil,Unknown,18480,No,No,NM
30-015-41521,nJMW1328034788,2013,2013,0,Horizontal,COG Operating LLC,32.0927238,-104.1114349,Wellhead,NA,Fitting,Equipment Failure,Saltwater,Unknown,2100,No,No,NM
30-015-41521,nJMW1334652230,2013,2013,0,Horizontal,COG Operating LLC,32.0927238,-104.1114349,Wellhead,NA,Fitting,Equipment Failure,Saltwater,Unknown,2100,No,No,NM
30-015-41521,nJMW1335334951,2013,2013,0,Horizontal,COG Operating LLC,32.0927238,-104.1114349,Transport,NA,Loading/Unloading,Human Error,Crude Oil,Unknown,1260,No,Yes,NM
30-015-41544,nHMP1409224400,2013,2013,0,Horizontal,Burnett Oil Company Inc,32.8263664,-103.9351654,Flowline,Leak,Unknown,Equipment Failure,Oil & Saltwater,Unknown,1050,No,Unknown,NM
30-015-41554,nAB1425952396,2014,2013,1,Horizontal,BOPCO LP,32.1235085,-103.8409348,Flowline,Leak,Weld,Equipment Failure,Saltwater,Unknown,16128,No,No,NM
30-015-41557,nAB1432250434,2014,2013,1,Horizontal,OXY USA Inc,32.26718722,-103.9840525,Stuffing Box,NA,Unknown,Equipment Failure,Crude Oil,Unknown,420,No,Yes,NM
30-015-41557,nHMP1412133862,2014,2013,1,Horizontal,OXY USA Inc,32.26718722,-103.9840525,Flowline,Leak,Unknown,Equipment Failure,Oil & Saltwater,Unknown,8400,No,Unknown,NM
30-015-41624,nAB1428154809,2014,2014,1,Horizontal,Devon Energy Production Company,32.6382446,-103.890892,Tank,Overflow,Unknown,Human Error,Saltwater,Unknown,1470,No,Unknown,NM
30-015-41633,nHMP1406939926,2014,2013,0,Horizontal,COG Operating LLC,32.0492134,-104.0901337,Tank,Overflow,Unknown,Unknown,Crude Oil,Unknown,6510,No,Yes,NM
30-015-41641,nHMP1408523814,2014,2013,0,Horizontal,COG Operating LLC,32.0794449,-104.1072235,Tank,Overflow,Pump,Equipment Failure,Oil & Saltwater,Unknown,1764,No,Yes,NM
30-015-41641,nHMP1409041462,2014,2013,0,Horizontal,COG Operating LLC,32.0794449,-104.1072235,Flowline,Leak,Valve,Human Error,Saltwater,Unknown,1260,No,Unknown,NM
30-015-41642,nHMP1407146471,2014,2013,0,Horizontal,COG Operating LLC,32.0927048,-104.1156998,Pump,Leak,Fitting,Equipment Failure,Saltwater,Unknown,756,No,Unknown,NM
30-015-41779,nAB1423756686,2014,2014,1,Horizontal,COG Operating LLC,32.063797,-104.1248322,Transport,NA,Loading/Unloading,Human Error,Crude Oil,Unknown,4284,No,No,NM
30-015-41781,nHMP1420230933,2014,2013,1,Horizontal,Mewbourne Oil Company,32.5855179,-104.0891571,Separator,Leak,Sight Glass,Equipment Failure,Crude Oil,Unknown,210,No,No,NM
30-015-41786,nAB1433649200,2014,2014,1,Horizontal,Yates Petroleum Corp,32.6406097,-104.4980164,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,840,No,Yes,NM
30-015-41788,nAB1421241224,2014,2014,0,Horizontal,COG Operating LLC,32.0783997,-104.1288605,Tank,Leak,Fire,Unknown,Saltwater,Unknown,NA,No,Yes,NM
30-015-41791,nHMP1415024377,2014,2014,0,Horizontal,Cimarex Energy Company,32.170182,-103.503761,Pump,Leak,Unknown,Equipment Failure,Drilling Waste,Unknown,3360,No,Yes,NM
30-015-42007,nAB1421930575,2014,2014,0,Horizontal,BOPCO LP,32.4578056,-103.8795547,Tank,Overflow,Fitting,Unknown,Oil & Saltwater,Unknown,378,No,No,NM
30-015-42008,nAB1432355958,2014,2014,0,Horizontal,BOPCO LP,32.4578056,-103.8797836,Heater Treater,Leak,Gasket,Equipment Failure,Oil & Saltwater,Unknown,2688,No,No,NM
30-015-42015,nAB1501254630,2014,2014,1,Horizontal,COG Operating LLC,32.859504,-103.831591,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,840,No,No,NM
30-015-42029,nAB1423031875,2014,2014,0,Horizontal,COG Operating LLC,32.2109604,-104.1431046,Tank,Leak,Gasket,Equipment Failure,Oil & Saltwater,Unknown,7350,No,Yes,NM
30-015-42033,nAB1424733253,2014,2014,0,Horizontal,Devon Energy Production Company,32.6539879,-103.8990784,Tank,Overflow,Unknown,Human Error,Drilling Waste,Unknown,336,No,Unknown,NM
30-015-42063,nAB1429334642,2014,2014,0,Horizontal,OXY USA Inc,32.1938133,-103.9803619,Flowline,Leak,Unknown,Unknown,Hydraulic Fracture Solution,Gelled Brine (Frac Fluid),3150,No,Yes,NM
30-015-42071,nAB1432826765,2014,2014,0,Horizontal,Devon Energy Production Company,32.1814537,-103.7447433,Pit,NA,Unknown,Human Error,Drilling Waste,Unknown,504,No,Unknown,NM
30-015-42071,nAB1432841786,2014,2014,0,Horizontal,Devon Energy Production Company,32.1814537,-103.7447433,Flowline,Leak,Corrosion,Equipment Failure,Natural Gas Liquids,Unknown,84,No,Unknown,NM
30-015-42076,nAB1425128333,2014,2014,0,Horizontal,Devon Energy Production Company,32.6466408,-103.8479309,Storage Container,Leak,Unknown,Equipment Failure,Hydraulic Fracture Solution,Acid,2940,No,Yes,NM
30-015-42089,nAB1420930472,2014,2014,0,Horizontal,Mewbourne Oil Company,32.2240982,-104.2529984,Tank,Leak,Nipple,Equipment Failure,Oil & Saltwater,Unknown,15120,No,Yes,NM
30-015-42089,nAB1423227481,2014,2014,0,Horizontal,Mewbourne Oil Company,32.2240982,-104.2529984,Separator,NA,Unknown,Unknown,Oil & Saltwater,Unknown,3360,No,No,NM
30-015-42111,nAB1426628081,2014,2014,0,Horizontal,BOPCO LP,32.165844,-103.7679062,Flowline,Leak,Unknown,Human Error,Saltwater,Unknown,630,No,No,NM
30-015-42123,nAB1431639646,2014,2014,0,Horizontal,CONOCOPHILLIPS Company,32.0008698,-103.7733765,Pump,NA,Unknown,Equipment Failure,Hydraulic Fracture Solution,Unknown,840,No,Yes,NM
30-015-42126,nAB1432937763,2014,2014,0,Horizontal,Devon Energy Production Company,32.1516495,-103.7611237,Storage Container,Leak,Unknown,Equipment Failure,Hydraulic Fracture Solution,Acid,5460,No,Yes,NM
30-015-42126,nAB1512454101,2014,2014,0,Horizontal,Devon Energy Production Company,32.1516495,-103.7611237,Unknown,NA,Unknown,Equipment Failure,Saltwater,Unknown,NA,No,Unknown,NM
30-015-42140,nAB1435357246,2014,2014,1,Horizontal,Apache Corp,32.8588791,-103.864418,Tank,Overflow,Unknown,Unknown,Crude Oil,Unknown,8400,No,No,NM
30-015-42145,nAB1428134622,2014,2013,1,Horizontal,BOPCO LP,32.3540649,-103.8268051,Unknown,NA,Fitting,Equipment Failure,Oil & Saltwater,Unknown,1596,No,No,NM
30-015-42158,nAB1432442278,2014,2014,0,Horizontal,BOPCO LP,32.1237793,-103.8969879,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,2898,No,Yes,NM
30-015-42224,nAB1434450914,2014,2014,0,Horizontal,Devon Energy Production Company,32.3464088,-104.3243713,Heater Treater,Leak,Valve,Equipment Failure,Saltwater,Unknown,252,No,Yes,NM
30-015-42287,nAB1422641434,2014,2014,0,Horizontal,RKI Exploration & Production LLC,32.0207672,-103.966301,Transport,NA,Illegal Dumping,Human Error,Saltwater,Unknown,10920,No,No,NM
30-015-42333,nAB1431643048,2014,2014,1,Horizontal,Mewbourne Oil Company,32.4125938,-104.4156799,Unknown,Leak,Valve - Cow,Environmental Conditions,Crude Oil,Unknown,3234,No,Yes,NM
30-015-42374,nAB1424633443,2014,2014,0,Horizontal,BOPCO LP,32.2114754,-103.8544388,Flowline,Leak,Fitting,Equipment Failure,Saltwater,Unknown,16800,No,No,NM
30-015-42376,nHMP1416331258,2014,2014,0,Horizontal,BOPCO LP,32.3807793,-103.8817902,Tank,NA,Unknown,Human Error,Saltwater,Unknown,630,No,Yes,NM
30-015-42393,nAB1432357675,2014,2014,0,Horizontal,BOPCO LP,32.209034,-103.8463745,Blowout Preventer,NA,Unknown,Equipment Failure,Oil & Saltwater,Unknown,1932,No,No,NM
30-015-42496,nAB1431855525,2014,2014,0,Horizontal,BOPCO LP,32.165844,-103.7680359,Tank,Leak,Fire,Unknown,Crude Oil,Unknown,12474,No,Yes,NM
30-015-42630,nAB1435036006,2014,2014,0,Horizontal,BOPCO LP,32.0880165,-103.7939911,Tank,NA,Unknown,Human Error,Saltwater,Unknown,3780,No,Yes,NM
30-025-34440,nTO1417833544,2014,1998,16,Horizontal,Devon Energy Production Company,32.3889961,-103.4941711,Tank,Leak,lightning,Environmental Conditions,Saltwater,Unknown,10920,No,Yes,NM
30-025-37175,nGRL0835835773,2008,2005,4,Horizontal,Resolute Natural Resources Company LLC,33.0640373,-103.1692505,Flowline,Leak,Unknown,Unknown,Oil & Saltwater,Unknown,13650,No,Unknown,NM
30-025-38606,nGRL1103430316,2010,2008,3,Horizontal,Cimarex Energy Company,33.0234413,-103.1520004,Tank,Leak,Valve - Cow,Environmental Conditions,Crude Oil,Unknown,5544,No,Unknown,NM
30-025-39289,nGRL1233942777,2012,2011,2,Horizontal,COG Operating LLC,32.6886063,-103.7948914,Heater Treater,Leak,Corrosion,Equipment Failure,Saltwater,Unknown,840,No,Yes,NM
30-025-39560,nTO1431647649,2014,2009,5,Horizontal,EOG Resources Inc,32.1949272,-103.5274124,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Unknown,30240,No,No,NM
30-025-39623,nSAD1326256192,2013,2010,3,Horizontal,Cimarex Energy Company,32.6466522,-103.6920547,Stuffing Box,NA,Polish Rod,Equipment Failure,Crude Oil,Unknown,126,No,No,NM
30-025-39660,nTO1422336509,2014,2010,4,Horizontal,Yates Petroleum Corp,32.0931969,-103.7037125,Flowline,Leak,Weld,Equipment Failure,Saltwater,Unknown,1680,No,Unknown,NM
30-025-39893,nTO1414330264,2014,2010,3,Horizontal,Devon Energy Production Company,32.2543602,-103.5734558,Flowline,Leak,Unknown,Human Error,Saltwater,Unknown,2100,No,No,NM
30-025-39960,nGRL1231239819,2012,2010,2,Horizontal,COG Operating LLC,32.6704407,-103.7862625,Filter Pot,NA,Unknown,Equipment Failure,Saltwater,Unknown,3360,No,Yes,NM
