api,operator,status,direction,depth_ft,spudyr,longitude,latitude
37-015-20968,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.256769,41.724936
37-015-21081,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.260869,41.681594
37-015-21316,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.283864,41.720186
37-015-21420,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.283886,41.720225
37-015-21463,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.312203,41.716072
37-015-21981,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.237864,41.694206
37-015-21983,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.237769,41.694247
37-015-22014,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.237806,41.694292
37-015-22015,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.237817,41.694225
37-015-22016,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.260792,41.681653
37-015-22028,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.260831,41.681625
37-015-22061,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.260822,41.681558
37-015-22132,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.215403,41.693706
37-015-22135,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.215358,41.693683
37-015-22243,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.245967,41.660336
37-015-22249,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.245953,41.660378
37-015-22253,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.22265,41.669567
37-015-22281,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.226656,41.730522
37-015-22282,Chesapeake Appalachia LLC,Active,Horizontal,NA,2012,-76.226614,41.730581
37-015-20478,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.415442,41.794228
37-015-20663,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.361686,41.780903
37-015-20664,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.361633,41.780917
37-015-20860,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.364458,41.813225
37-015-20915,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.368322,41.779353
37-015-20916,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.368358,41.779322
37-015-21078,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.375108,41.814253
37-015-21079,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.375056,41.814247
37-015-21098,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.322056,41.815872
37-015-21181,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.332931,41.814367
37-015-21284,Chesapeake Appalachia LLC,Active,Horizontal,NA,2010,-76.345167,41.8161
37-015-21437,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.436706,41.793883
37-015-21443,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.436739,41.793914
37-015-21449,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.427067,41.795247
37-015-21462,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.427069,41.795206
37-015-21781,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.400547,41.787072
37-015-21782,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.400531,41.787033
37-015-21956,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.354761,41.812883
37-015-21957,Chesapeake Appalachia LLC,Active,Horizontal,NA,2011,-76.354806,41.812906
37-019-22145,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.990856,40.740164
37-019-22146,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.990822,40.740194
37-019-21476,EM Energy PA LLC,Active,Vertical,NA,2007,-79.753513,41.122805
37-019-21553,EM Energy PA LLC,Active,Vertical,NA,2008,-79.740299,41.113621
37-019-21554,EM Energy PA LLC,Active,Vertical,NA,2008,-79.747335,41.133991
37-019-22076,EM Energy PA LLC,Active,Horizontal,NA,2013,-79.746556,41.157853
37-019-22172,EM Energy PA LLC,Active,Horizontal,NA,2014,-79.746533,41.157883
37-019-21421,XTO Energy Inc,Active,Vertical,NA,2006,-79.750587,40.678731
37-019-21631,XTO Energy Inc,Active,Horizontal,NA,2009,-79.746348,40.676015
37-019-21641,XTO Energy Inc,Active,Vertical,NA,2009,-79.756682,40.680873
37-019-21686,XTO Energy Inc,Active,Horizontal,NA,2010,-79.751297,40.675081
37-019-21687,XTO Energy Inc,Active,Horizontal,NA,2010,-79.751126,40.675026
37-019-22043,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.766089,40.679428
37-019-22044,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.766106,40.679406
37-019-21878,XTO Energy Inc,Active,Horizontal,NA,2012,-79.888617,40.830003
37-019-21910,RE Gas Dev LLC,Active,Horizontal,NA,2012,-79.963403,40.821564
37-019-21912,RE Gas Dev LLC,Active,Horizontal,NA,2012,-79.963361,40.821625
37-019-21923,XTO Energy Inc,Active,Horizontal,NA,2012,-79.888586,40.829992
37-019-21952,XTO Energy Inc,Active,Horizontal,NA,2012,-79.888519,40.829969
37-019-21953,XTO Energy Inc,Active,Horizontal,NA,2012,-79.888553,40.829981
37-019-21982,XTO Energy Inc,Active,Horizontal,NA,2012,-79.884389,40.836669
37-019-21983,XTO Energy Inc,Active,Horizontal,NA,2012,-79.884425,40.836669
37-019-21997,XTO Energy Inc,Active,Horizontal,NA,2013,-79.884461,40.836667
37-019-22018,XTO Energy Inc,Active,Horizontal,NA,2013,-79.884497,40.836667
37-019-22084,XTO Energy Inc,Active,Horizontal,NA,2013,-79.888389,40.829922
37-019-22085,XTO Energy Inc,Active,Horizontal,NA,2013,-79.888356,40.829911
37-019-22096,XTO Energy Inc,Active,Horizontal,NA,2013,-79.950278,40.836944
37-019-22097,XTO Energy Inc,Active,Horizontal,NA,2013,-79.950297,40.836967
37-019-22098,XTO Energy Inc,Active,Horizontal,NA,2013,-79.950331,40.837017
37-019-22099,XTO Energy Inc,Active,Horizontal,NA,2013,-79.950314,40.836992
37-019-22100,XTO Energy Inc,Active,Horizontal,NA,2013,-79.943647,40.840358
37-019-22101,XTO Energy Inc,Active,Horizontal,NA,2013,-79.943611,40.840361
37-019-22102,XTO Energy Inc,Active,Horizontal,NA,2013,-79.943575,40.840361
37-019-22119,XTO Energy Inc,Active,Horizontal,NA,2013,-79.888453,40.829947
37-019-22120,XTO Energy Inc,Active,Horizontal,NA,2013,-79.888422,40.829936
37-019-22159,XTO Energy Inc,Active,Horizontal,NA,2013,-79.888486,40.829958
37-019-22205,XTO Energy Inc,Active,Horizontal,NA,2014,-79.888317,40.829908
37-019-22072,RE Gas Dev LLC,Active,Horizontal,NA,2013,-79.905694,40.951781
37-019-22074,RE Gas Dev LLC,Active,Horizontal,NA,2013,-79.905642,40.951783
37-019-22359,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.905806,40.951778
37-019-22360,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.90575,40.951781
37-019-21913,RE Gas Dev LLC,Regulatory Inactive,Horizontal,NA,2012,-79.920328,41.083039
37-019-21940,RE Gas Dev LLC,Regulatory Inactive,Horizontal,NA,2012,-79.920367,41.083011
37-019-21942,RE Gas Dev LLC,Regulatory Inactive,Horizontal,NA,2012,-79.92025,41.083097
37-019-21502,AMS Energy LLC,Active,Vertical,NA,2007,-79.707546,40.864502
37-019-21542,William McIntire Coal Oil & Gas,Active,Vertical,NA,2008,-79.725691,40.883435
37-019-21617,BLX Inc,Active,Vertical,NA,2009,-79.772898,40.862391
37-019-21677,BLX Inc,Active,Vertical,NA,2011,-79.728131,40.833311
37-019-22019,XTO Energy Inc,Active,Horizontal,NA,2013,-79.749672,40.882592
37-019-22020,XTO Energy Inc,Active,Horizontal,NA,2013,-79.749669,40.882564
37-019-22053,XTO Energy Inc,Active,Horizontal,NA,2013,-79.749675,40.882617
37-019-22054,XTO Energy Inc,Active,Horizontal,NA,2013,-79.749675,40.882644
37-019-22166,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749667,40.882536
37-019-22167,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749678,40.882672
37-019-22173,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749681,40.8827
37-019-22174,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749661,40.882453
37-019-22175,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749664,40.882481
37-019-22176,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2013,-79.749667,40.882508
37-019-22217,XTO Energy Inc,Active,Horizontal,NA,2014,-79.7611,40.874158
37-019-22218,XTO Energy Inc,Active,Horizontal,NA,2014,-79.761028,40.874161
37-019-22219,XTO Energy Inc,Active,Horizontal,NA,2014,-79.761136,40.874158
37-019-22220,XTO Energy Inc,Active,Horizontal,NA,2014,-79.761064,40.874161
37-019-22223,XTO Energy Inc,Active,Horizontal,NA,2014,-79.760992,40.874161
37-019-22358,XTO Energy Inc,Active,Horizontal,NA,2014,-79.760956,40.874164
37-019-21519,BLX Inc,Active,Vertical,NA,2008,-79.860521,40.733712
37-019-21858,Snyder Bros Inc,Active,Vertical,NA,2011,-79.809897,40.714919
37-019-21867,XTO Energy Inc,Active,Horizontal,NA,2011,-79.865942,40.719658
37-019-22038,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.823958,40.723289
37-019-22052,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.823958,40.723331
37-019-22068,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.807686,40.718728
37-019-22078,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.807739,40.718725
37-019-22086,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.807631,40.718728
37-019-22104,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.807811,40.718725
37-019-22106,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.815428,40.708469
37-019-22107,Pennenergy Resources LLC,Active,Horizontal,NA,2013,-79.8155,40.708467
37-019-22151,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.856202,40.698229
37-019-22152,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.85623,40.698246
37-019-22153,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.856188,40.69822
37-019-22154,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.857281,40.706496
37-019-22155,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.857228,40.706489
37-019-22156,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.857175,40.706481
37-019-22192,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.854076,40.744522
37-019-22193,Pennenergy Resources LLC,Active,Horizontal,NA,2014,-79.854075,40.744467
37-019-22245,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-79.805886,40.672208
37-019-22256,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-79.805994,40.672225
37-019-22290,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-79.8061,40.672239
37-019-21556,Snyder Bros Inc,Active,Vertical,NA,2009,-79.790293,41.000492
37-019-22061,EM Energy PA LLC,Active,Horizontal,NA,2013,-79.861136,40.967847
37-019-22075,EM Energy PA LLC,Active,Horizontal,NA,2013,-79.861083,40.967833
37-019-21438,XTO Energy Inc,Active,Vertical,NA,2007,-79.980124,40.881535
37-019-21448,RE Gas Dev LLC,Active,Vertical,NA,2008,-80.038332,40.831866
37-019-21663,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.049333,40.826333
37-019-21664,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.049333,40.826306
37-019-21674,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.054944,40.838639
37-019-21675,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.054953,40.838669
37-019-21729,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.033997,40.842656
37-019-21730,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.033944,40.842661
37-019-21731,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.033889,40.842667
37-019-21732,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.033836,40.842675
37-019-21733,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.033783,40.842681
37-019-21747,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.053492,40.841753
37-019-21748,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.053544,40.84175
37-019-21792,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.03405,40.84265
37-019-21850,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.032267,40.846461
37-019-21851,RE Gas Dev LLC,Regulatory Inactive,Horizontal,NA,2011,-80.032211,40.846467
37-019-21852,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.032158,40.846472
37-019-21868,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.020956,40.855775
37-019-21906,XTO Energy Inc,Active,Horizontal,NA,2011,-80.034869,40.877264
37-019-22130,XTO Energy Inc,Active,Horizontal,NA,2013,-80.034856,40.877217
37-019-22182,RE Gas Dev LLC,Active,Horizontal,NA,2014,-80.008261,40.820286
37-019-22183,RE Gas Dev LLC,Active,Horizontal,NA,2014,-80.008283,40.820325
37-019-22184,RE Gas Dev LLC,Active,Horizontal,NA,2014,-80.008306,40.820361
37-019-22226,XTO Energy Inc,Active,Horizontal,NA,2014,-80.013956,40.874761
37-019-22227,XTO Energy Inc,Active,Horizontal,NA,2014,-80.013981,40.874783
37-019-22228,XTO Energy Inc,Active,Horizontal,NA,2014,-80.014003,40.874803
37-019-22229,XTO Energy Inc,Active,Horizontal,NA,2014,-80.013933,40.874742
37-019-22230,XTO Energy Inc,Active,Horizontal,NA,2014,-80.013908,40.874719
37-019-22252,RE Gas Dev LLC,Active,Horizontal,NA,2014,-80.048614,40.871897
37-019-22254,RE Gas Dev LLC,Active,Horizontal,NA,2014,-80.048561,40.871897
37-019-22257,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.997875,40.83565
37-019-22258,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.9978,40.835611
37-019-22260,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.997806,40.835694
37-019-22261,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.997808,40.835736
37-019-22264,XTO Energy Inc,Active,Horizontal,NA,2014,-80.008444,40.885153
37-019-22265,XTO Energy Inc,Active,Horizontal,NA,2014,-80.008408,40.885153
37-019-22266,XTO Energy Inc,Active,Horizontal,NA,2014,-80.008372,40.885153
37-019-22273,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.997872,40.835608
37-019-22295,RE Gas Dev LLC,Active,Horizontal,NA,2014,-79.996728,40.858803
37-019-22003,XTO Energy Inc,Active,Horizontal,NA,2013,-79.748547,40.926983
37-019-22004,XTO Energy Inc,Active,Horizontal,NA,2013,-79.748547,40.926956
37-019-22047,XTO Energy Inc,Active,Horizontal,NA,2013,-79.779206,40.898333
37-019-22048,XTO Energy Inc,Active,Horizontal,NA,2013,-79.779203,40.898358
37-019-22063,XTO Energy Inc,Active,Horizontal,NA,2013,-79.779197,40.898414
37-019-22298,XTO Energy Inc,Active,Horizontal,NA,2014,-79.764514,40.902731
37-019-22299,XTO Energy Inc,Active,Horizontal,NA,2014,-79.764511,40.902758
37-019-21465,XTO Energy Inc,Active,Vertical,NA,2007,-79.99962,40.789047
37-019-21568,RE Gas Dev LLC,Active,Vertical,NA,2008,-80.038676,40.810736
37-019-21569,RE Gas Dev LLC,Active,Vertical,NA,2008,-80.049338,40.804847
37-019-21572,RE Gas Dev LLC,Active,Vertical,NA,2008,-80.044013,40.8063
37-019-21587,XTO Energy Inc,Active,Horizontal,NA,2009,-80.032435,40.750759
37-019-21588,XTO Energy Inc,Active,Vertical,NA,2008,-80.04443,40.768573
37-019-21590,XTO Energy Inc,Active,Vertical,NA,2009,-80.033007,40.755412
37-019-21659,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.062194,40.803222
37-019-21660,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.062139,40.803222
37-019-21661,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.045972,40.815944
37-019-21662,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.045944,40.815917
37-019-21680,XTO Energy Inc,Regulatory Inactive,Vertical,NA,2010,-80.036043,40.781939
37-019-21780,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.018153,40.780258
37-019-21781,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.018056,40.780356
37-019-21802,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.034194,40.797117
37-019-21803,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.034211,40.797156
37-019-21804,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.034228,40.797194
37-019-21865,XTO Energy Inc,Active,Horizontal,NA,2011,-80.045903,40.757472
37-019-21866,XTO Energy Inc,Active,Horizontal,NA,2011,-80.045967,40.757428
37-019-21876,XTO Energy Inc,Active,Horizontal,NA,2011,-80.021769,40.74745
37-019-21877,XTO Energy Inc,Active,Horizontal,NA,2012,-80.021778,40.747383
37-019-21904,XTO Energy Inc,Active,Horizontal,NA,2013,-79.976956,40.768886
37-019-21905,XTO Energy Inc,Active,Horizontal,NA,2013,-79.976989,40.7689
37-019-21936,XTO Energy Inc,Active,Horizontal,NA,2012,-79.998897,40.778361
37-019-21937,XTO Energy Inc,Active,Horizontal,NA,2012,-79.998878,40.778386
37-019-21944,XTO Energy Inc,Active,Horizontal,NA,2012,-79.976894,40.768861
37-019-21963,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.0299,40.803144
37-019-21965,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.038142,40.77715
37-019-21966,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.029889,40.803183
37-019-21968,XTO Energy Inc,Active,Horizontal,NA,2012,-79.992569,40.782194
37-019-21969,XTO Energy Inc,Active,Horizontal,NA,2012,-79.9926,40.782208
37-019-21970,XTO Energy Inc,Active,Horizontal,NA,2012,-79.992633,40.782219
37-019-21973,XTO Energy Inc,Active,Horizontal,NA,2012,-79.976864,40.768847
37-019-22006,XTO Energy Inc,Active,Horizontal,NA,2013,-79.978519,40.808419
37-019-22007,XTO Energy Inc,Active,Horizontal,NA,2013,-79.978528,40.808392
37-019-22008,XTO Energy Inc,Active,Horizontal,NA,2013,-79.978536,40.808364
37-019-22009,XTO Energy Inc,Active,Horizontal,NA,2013,-79.978544,40.808339
37-019-22108,RE Gas Dev LLC,Active,Horizontal,NA,2013,-79.993833,40.754278
37-019-22109,RE Gas Dev LLC,Active,Horizontal,NA,2013,-79.993856,40.754239
37-019-22110,RE Gas Dev LLC,Active,Horizontal,NA,2013,-79.993875,40.754203
37-019-22207,XTO Energy Inc,Active,Horizontal,NA,2014,-79.977011,40.768922
37-019-21446,William McIntire Coal Oil & Gas,Regulatory Inactive,Vertical,NA,2007,-80.035123,40.928188
37-019-21657,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.0815,40.796833
37-019-21658,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.081556,40.796861
37-019-21716,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.064256,40.79355
37-019-21717,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.064344,40.793597
37-019-21718,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.0643,40.793575
37-019-21719,RE Gas Dev LLC,Regulatory Inactive,Horizontal,NA,2010,-80.064433,40.793644
37-019-21720,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.064389,40.793622
37-019-21754,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.0804,40.791794
37-019-21764,RE Gas Dev LLC,Active,Horizontal,NA,2011,-80.080419,40.791756
37-019-21765,RE Gas Dev LLC,Active,Horizontal,NA,2010,-80.080436,40.791717
37-019-21884,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.083042,40.773553
37-019-21920,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.129603,40.816422
37-019-21954,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.103483,40.771175
37-019-21955,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.103536,40.771175
37-019-21956,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.103592,40.771175
37-019-21957,RE Gas Dev LLC,Active,Horizontal,NA,2012,-80.103644,40.771178
37-019-21974,RE Gas Dev LLC,Active,Directional,NA,2012,-80.063478,40.7932
37-019-22013,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.096808,40.800314
37-019-22014,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.096864,40.800311
37-019-22015,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.096917,40.800306
37-019-22023,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.087097,40.760581
37-019-22024,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.087092,40.760539
37-019-22025,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.087081,40.760458
37-019-22030,RE Gas Dev LLC,Active,Horizontal,NA,2013,-80.087086,40.7605
